RMSE: 0.158114
generatedErrors : 125
Accuracy :Accuracy :97.5%
Expected=2254258, Predicted=2254258 (err=0)
Expected=3033053, Predicted=3033053 (err=0)
Expected=1536817, Predicted=1536817 (err=0)
Expected=9244735, Predicted=9244735 (err=0)
Expected=4283124, Predicted=4283124 (err=0)
Expected=544574, Predicted=544574 (err=0)
Expected=1182014, Predicted=1182014 (err=0)
Expected=1396438, Predicted=1396438 (err=0)
Expected=280023, Predicted=280023 (err=0)
Expected=7600059, Predicted=7600059 (err=0)
Expected=244276, Predicted=244276 (err=0)
Expected=4717698, Predicted=4717698 (err=0)
Expected=4186910, Predicted=4186910 (err=0)
Expected=4507061, Predicted=4507061 (err=0)
Expected=1836915, Predicted=1836915 (err=0)
Expected=3097245, Predicted=3097245 (err=0)
Expected=5778457, Predicted=5778457 (err=0)
Expected=4870163, Predicted=4870163 (err=0)
Expected=1166275, Predicted=1166275 (err=0)
Expected=2809686, Predicted=2809686 (err=0)
Expected=2678072, Predicted=2678072 (err=0)
Expected=4281816, Predicted=4281816 (err=0)
Expected=8847975, Predicted=8847975 (err=0)
Expected=2821005, Predicted=2821005 (err=0)
Expected=4578745, Predicted=4578745 (err=0)
Expected=4940769, Predicted=4940769 (err=0)
Expected=7628628, Predicted=7628628 (err=0)
Expected=5402294, Predicted=5402294 (err=0)
Expected=8329782, Predicted=8329782 (err=0)
Expected=7948559, Predicted=7948559 (err=0)
Expected=1915802, Predicted=1915802 (err=0)
Expected=396523, Predicted=396523 (err=0)
Expected=5234575, Predicted=5234575 (err=0)
Expected=6485353, Predicted=6485353 (err=0)
Expected=5760331, Predicted=5760331 (err=0)
Expected=7061844, Predicted=7061844 (err=0)
Expected=3154777, Predicted=3154777 (err=0)
Expected=4335583, Predicted=4335583 (err=0)
Expected=1824719, Predicted=1824719 (err=0)
Expected=4252323, Predicted=4252323 (err=0)
Expected=8558326, Predicted=8558326 (err=0)
Expected=3507965, Predicted=3507965 (err=0)
Expected=7241979, Predicted=7241979 (err=0)
Expected=349270, Predicted=349270 (err=0)
Expected=3781149, Predicted=3781149 (err=0)
Expected=299717, Predicted=299717 (err=0)
Expected=6665846, Predicted=6665846 (err=0)
Expected=2457221, Predicted=2457221 (err=0)
Expected=592673, Predicted=592673 (err=0)
Expected=2688173, Predicted=2688173 (err=0)
Expected=7477077, Predicted=7477077 (err=0)
Expected=8494461, Predicted=8494461 (err=0)
Expected=7158252, Predicted=7158252 (err=0)
Expected=9138586, Predicted=9138586 (err=0)
Expected=3701050, Predicted=3701050 (err=0)
Expected=8667102, Predicted=8667102 (err=0)
Expected=7563925, Predicted=7563925 (err=0)
Expected=3744604, Predicted=3744604 (err=0)
Expected=8789507, Predicted=8789507 (err=0)
Expected=515066, Predicted=515066 (err=0)
Expected=6625290, Predicted=6625290 (err=0)
Expected=9661093, Predicted=9661093 (err=0)
Expected=5389611, Predicted=5389611 (err=0)
Expected=7152117, Predicted=7152117 (err=0)
Expected=986251, Predicted=986251 (err=0)
Expected=5009777, Predicted=5009777 (err=0)
Expected=2108617, Predicted=2108617 (err=0)
Expected=3558980, Predicted=3558980 (err=0)
Expected=795915, Predicted=795915 (err=0)
Expected=5140315, Predicted=5140315 (err=0)
Expected=1186601, Predicted=1186601 (err=0)
Expected=1282554, Predicted=1282554 (err=0)
Expected=5207038, Predicted=5207038 (err=0)
Expected=4997594, Predicted=4997594 (err=0)
Expected=2654280, Predicted=2654280 (err=0)
Expected=6982212, Predicted=6982212 (err=0)
Expected=9478133, Predicted=9478133 (err=0)
Expected=4233867, Predicted=4233867 (err=0)
Expected=2187601, Predicted=2187601 (err=0)
Expected=142276, Predicted=142276 (err=0)
Expected=9407276, Predicted=9407276 (err=0)
Expected=636134, Predicted=636134 (err=0)
Expected=9908355, Predicted=9908355 (err=0)
Expected=3650561, Predicted=3650561 (err=0)
Expected=9567721, Predicted=9567721 (err=0)
Expected=7731822, Predicted=7731822 (err=0)
Expected=2877580, Predicted=2877580 (err=0)
Expected=8537485, Predicted=8537486 (err=-1)
Expected=627861, Predicted=627861 (err=0)
Expected=6341265, Predicted=6341265 (err=0)
Expected=3362280, Predicted=3362280 (err=0)
Expected=5820535, Predicted=5820535 (err=0)
Expected=1661370, Predicted=1661370 (err=0)
Expected=3452110, Predicted=3452110 (err=0)
Expected=9619766, Predicted=9619765 (err=1)
Expected=7263698, Predicted=7263698 (err=0)
Expected=9922202, Predicted=9922202 (err=0)
Expected=3256771, Predicted=3256771 (err=0)
Expected=8260275, Predicted=8260275 (err=0)
Expected=1751948, Predicted=1751948 (err=0)
Expected=6544130, Predicted=6544130 (err=0)
Expected=4967276, Predicted=4967276 (err=0)
Expected=8457519, Predicted=8457519 (err=0)
Expected=8385252, Predicted=8385252 (err=0)
Expected=288572, Predicted=288572 (err=0)
Expected=5458395, Predicted=5458395 (err=0)
Expected=6749889, Predicted=6749889 (err=0)
Expected=4720299, Predicted=4720299 (err=0)
Expected=303550, Predicted=303550 (err=0)
Expected=2633441, Predicted=2633441 (err=0)
Expected=3369755, Predicted=3369755 (err=0)
Expected=5498577, Predicted=5498577 (err=0)
Expected=9451286, Predicted=9451286 (err=0)
Expected=2267326, Predicted=2267326 (err=0)
Expected=5689081, Predicted=5689081 (err=0)
Expected=7201460, Predicted=7201460 (err=0)
Expected=3574047, Predicted=3574047 (err=0)
Expected=4471723, Predicted=4471723 (err=0)
Expected=1617410, Predicted=1617410 (err=0)
Expected=6362486, Predicted=6362486 (err=0)
Expected=9187649, Predicted=9187649 (err=0)
Expected=5768843, Predicted=5768843 (err=0)
Expected=8964571, Predicted=8964570 (err=1)
Expected=8128540, Predicted=8128540 (err=0)
Expected=8934211, Predicted=8934211 (err=0)
Expected=3936614, Predicted=3936614 (err=0)
Expected=1095935, Predicted=1095935 (err=0)
Expected=677808, Predicted=677808 (err=0)
Expected=1420699, Predicted=1420699 (err=0)
Expected=2231656, Predicted=2231656 (err=0)
Expected=2846996, Predicted=2846996 (err=0)
Expected=2794289, Predicted=2794289 (err=0)
Expected=9029645, Predicted=9029645 (err=0)
Expected=3573014, Predicted=3573014 (err=0)
Expected=4496461, Predicted=4496461 (err=0)
Expected=5573953, Predicted=5573953 (err=0)
Expected=8487401, Predicted=8487401 (err=0)
Expected=4283077, Predicted=4283077 (err=0)
Expected=6175828, Predicted=6175828 (err=0)
Expected=5684987, Predicted=5684987 (err=0)
Expected=5709039, Predicted=5709039 (err=0)
Expected=1911142, Predicted=1911142 (err=0)
Expected=4885782, Predicted=4885782 (err=0)
Expected=3945826, Predicted=3945826 (err=0)
Expected=8200583, Predicted=8200583 (err=0)
Expected=2270729, Predicted=2270729 (err=0)
Expected=9730065, Predicted=9730065 (err=0)
Expected=9247107, Predicted=9247106 (err=1)
Expected=1749445, Predicted=1749445 (err=0)
Expected=5380889, Predicted=5380889 (err=0)
Expected=656624, Predicted=656624 (err=0)
Expected=6821599, Predicted=6821599 (err=0)
Expected=1227982, Predicted=1227982 (err=0)
Expected=6379205, Predicted=6379205 (err=0)
Expected=2471761, Predicted=2471761 (err=0)
Expected=2097442, Predicted=2097442 (err=0)
Expected=5719311, Predicted=5719311 (err=0)
Expected=1924169, Predicted=1924169 (err=0)
Expected=9855070, Predicted=9855070 (err=0)
Expected=6342453, Predicted=6342453 (err=0)
Expected=1286002, Predicted=1286002 (err=0)
Expected=9576125, Predicted=9576125 (err=0)
Expected=9232079, Predicted=9232079 (err=0)
Expected=3753300, Predicted=3753300 (err=0)
Expected=9495343, Predicted=9495343 (err=0)
Expected=1371425, Predicted=1371425 (err=0)
Expected=4474881, Predicted=4474881 (err=0)
Expected=6121869, Predicted=6121869 (err=0)
Expected=4958550, Predicted=4958550 (err=0)
Expected=9469847, Predicted=9469848 (err=-1)
Expected=8963969, Predicted=8963969 (err=0)
Expected=1917906, Predicted=1917906 (err=0)
Expected=7680094, Predicted=7680094 (err=0)
Expected=4650356, Predicted=4650356 (err=0)
Expected=1807421, Predicted=1807421 (err=0)
Expected=767587, Predicted=767587 (err=0)
Expected=4961660, Predicted=4961660 (err=0)
Expected=207732, Predicted=207732 (err=0)
Expected=244078, Predicted=244078 (err=0)
Expected=1538188, Predicted=1538188 (err=0)
Expected=6937957, Predicted=6937957 (err=0)
Expected=1931100, Predicted=1931100 (err=0)
Expected=671484, Predicted=671484 (err=0)
Expected=3152810, Predicted=3152810 (err=0)
Expected=4020381, Predicted=4020381 (err=0)
Expected=9844751, Predicted=9844751 (err=0)
Expected=7063436, Predicted=7063436 (err=0)
Expected=2718242, Predicted=2718242 (err=0)
Expected=1938745, Predicted=1938745 (err=0)
Expected=7564992, Predicted=7564992 (err=0)
Expected=2808229, Predicted=2808229 (err=0)
Expected=4050361, Predicted=4050361 (err=0)
Expected=2666651, Predicted=2666651 (err=0)
Expected=1725271, Predicted=1725271 (err=0)
Expected=7299815, Predicted=7299815 (err=0)
Expected=6346440, Predicted=6346440 (err=0)
Expected=9108778, Predicted=9108778 (err=0)
Expected=4932898, Predicted=4932898 (err=0)
Expected=9230977, Predicted=9230977 (err=0)
Expected=4251517, Predicted=4251517 (err=0)
Expected=8002902, Predicted=8002902 (err=0)
Expected=5275760, Predicted=5275760 (err=0)
Expected=1679889, Predicted=1679889 (err=0)
Expected=3483196, Predicted=3483196 (err=0)
Expected=5325363, Predicted=5325363 (err=0)
Expected=664717, Predicted=664717 (err=0)
Expected=457390, Predicted=457390 (err=0)
Expected=176264, Predicted=176264 (err=0)
Expected=4958504, Predicted=4958504 (err=0)
Expected=5372925, Predicted=5372925 (err=0)
Expected=7547139, Predicted=7547139 (err=0)
Expected=6564406, Predicted=6564406 (err=0)
Expected=5255981, Predicted=5255981 (err=0)
Expected=6686647, Predicted=6686647 (err=0)
Expected=1056374, Predicted=1056374 (err=0)
Expected=1076963, Predicted=1076963 (err=0)
Expected=5324242, Predicted=5324242 (err=0)
Expected=7648028, Predicted=7648028 (err=0)
Expected=1868350, Predicted=1868350 (err=0)
Expected=4195359, Predicted=4195359 (err=0)
Expected=3610344, Predicted=3610344 (err=0)
Expected=9108572, Predicted=9108572 (err=0)
Expected=7867174, Predicted=7867174 (err=0)
Expected=5969787, Predicted=5969787 (err=0)
Expected=4346742, Predicted=4346742 (err=0)
Expected=3073968, Predicted=3073968 (err=0)
Expected=9086579, Predicted=9086579 (err=0)
Expected=3486925, Predicted=3486925 (err=0)
Expected=5155993, Predicted=5155993 (err=0)
Expected=3342289, Predicted=3342289 (err=0)
Expected=4133591, Predicted=4133591 (err=0)
Expected=6047576, Predicted=6047576 (err=0)
Expected=1365142, Predicted=1365142 (err=0)
Expected=4710820, Predicted=4710820 (err=0)
Expected=1500132, Predicted=1500132 (err=0)
Expected=7514553, Predicted=7514553 (err=0)
Expected=1518145, Predicted=1518145 (err=0)
Expected=9636099, Predicted=9636099 (err=0)
Expected=5685527, Predicted=5685527 (err=0)
Expected=3815580, Predicted=3815580 (err=0)
Expected=6551143, Predicted=6551143 (err=0)
Expected=5146987, Predicted=5146987 (err=0)
Expected=688743, Predicted=688743 (err=0)
Expected=5490200, Predicted=5490200 (err=0)
Expected=3134200, Predicted=3134200 (err=0)
Expected=5313934, Predicted=5313934 (err=0)
Expected=9714120, Predicted=9714119 (err=1)
Expected=5080298, Predicted=5080298 (err=0)
Expected=4124648, Predicted=4124648 (err=0)
Expected=5609184, Predicted=5609184 (err=0)
Expected=1693621, Predicted=1693621 (err=0)
Expected=9130588, Predicted=9130588 (err=0)
Expected=9713764, Predicted=9713764 (err=0)
Expected=9998593, Predicted=9998592 (err=1)
Expected=1544241, Predicted=1544241 (err=0)
Expected=4112063, Predicted=4112063 (err=0)
Expected=3693596, Predicted=3693596 (err=0)
Expected=341820, Predicted=341820 (err=0)
Expected=4089603, Predicted=4089603 (err=0)
Expected=6740644, Predicted=6740644 (err=0)
Expected=1213455, Predicted=1213455 (err=0)
Expected=4497365, Predicted=4497365 (err=0)
Expected=9247682, Predicted=9247682 (err=0)
Expected=1189780, Predicted=1189780 (err=0)
Expected=1260469, Predicted=1260469 (err=0)
Expected=360947, Predicted=360947 (err=0)
Expected=166380, Predicted=166380 (err=0)
Expected=4879176, Predicted=4879176 (err=0)
Expected=6026232, Predicted=6026232 (err=0)
Expected=8275548, Predicted=8275548 (err=0)
Expected=7865736, Predicted=7865736 (err=0)
Expected=2586705, Predicted=2586705 (err=0)
Expected=1693400, Predicted=1693400 (err=0)
Expected=8412593, Predicted=8412593 (err=0)
Expected=5504497, Predicted=5504497 (err=0)
Expected=1293641, Predicted=1293641 (err=0)
Expected=8544134, Predicted=8544134 (err=0)
Expected=2906521, Predicted=2906521 (err=0)
Expected=3012625, Predicted=3012625 (err=0)
Expected=2509250, Predicted=2509250 (err=0)
Expected=2374617, Predicted=2374617 (err=0)
Expected=5365086, Predicted=5365086 (err=0)
Expected=5127502, Predicted=5127502 (err=0)
Expected=1793111, Predicted=1793111 (err=0)
Expected=8629500, Predicted=8629500 (err=0)
Expected=4923937, Predicted=4923937 (err=0)
Expected=2118960, Predicted=2118960 (err=0)
Expected=3468531, Predicted=3468531 (err=0)
Expected=2377007, Predicted=2377007 (err=0)
Expected=9151854, Predicted=9151854 (err=0)
Expected=532844, Predicted=532844 (err=0)
Expected=5302753, Predicted=5302753 (err=0)
Expected=9276988, Predicted=9276989 (err=-1)
Expected=3446614, Predicted=3446614 (err=0)
Expected=2988943, Predicted=2988943 (err=0)
Expected=5015153, Predicted=5015153 (err=0)
Expected=7258462, Predicted=7258462 (err=0)
Expected=9017625, Predicted=9017625 (err=0)
Expected=2649072, Predicted=2649072 (err=0)
Expected=814682, Predicted=814682 (err=0)
Expected=4148954, Predicted=4148954 (err=0)
Expected=4237697, Predicted=4237697 (err=0)
Expected=1080691, Predicted=1080691 (err=0)
Expected=7494299, Predicted=7494299 (err=0)
Expected=7217079, Predicted=7217079 (err=0)
Expected=9215221, Predicted=9215221 (err=0)
Expected=4197992, Predicted=4197992 (err=0)
Expected=9082810, Predicted=9082810 (err=0)
Expected=7371889, Predicted=7371889 (err=0)
Expected=9027148, Predicted=9027148 (err=0)
Expected=7605275, Predicted=7605275 (err=0)
Expected=182311, Predicted=182311 (err=0)
Expected=6638920, Predicted=6638920 (err=0)
Expected=5681926, Predicted=5681926 (err=0)
Expected=2877588, Predicted=2877588 (err=0)
Expected=4328004, Predicted=4328004 (err=0)
Expected=8150089, Predicted=8150089 (err=0)
Expected=409507, Predicted=409507 (err=0)
Expected=6990796, Predicted=6990796 (err=0)
Expected=9573141, Predicted=9573141 (err=0)
Expected=317274, Predicted=317274 (err=0)
Expected=1045584, Predicted=1045584 (err=0)
Expected=5954963, Predicted=5954963 (err=0)
Expected=9731970, Predicted=9731970 (err=0)
Expected=2320023, Predicted=2320023 (err=0)
Expected=9958056, Predicted=9958056 (err=0)
Expected=2099317, Predicted=2099317 (err=0)
Expected=2323574, Predicted=2323574 (err=0)
Expected=4347195, Predicted=4347195 (err=0)
Expected=4645852, Predicted=4645852 (err=0)
Expected=6673932, Predicted=6673932 (err=0)
Expected=9463557, Predicted=9463557 (err=0)
Expected=6729042, Predicted=6729042 (err=0)
Expected=2888605, Predicted=2888605 (err=0)
Expected=1497321, Predicted=1497321 (err=0)
Expected=3917978, Predicted=3917978 (err=0)
Expected=8153672, Predicted=8153672 (err=0)
Expected=125447, Predicted=125447 (err=0)
Expected=2979267, Predicted=2979267 (err=0)
Expected=8870144, Predicted=8870144 (err=0)
Expected=5322432, Predicted=5322432 (err=0)
Expected=8403702, Predicted=8403702 (err=0)
Expected=7353739, Predicted=7353739 (err=0)
Expected=3787131, Predicted=3787131 (err=0)
Expected=3999264, Predicted=3999264 (err=0)
Expected=5251015, Predicted=5251015 (err=0)
Expected=8305935, Predicted=8305935 (err=0)
Expected=8033383, Predicted=8033383 (err=0)
Expected=3775916, Predicted=3775916 (err=0)
Expected=6916343, Predicted=6916343 (err=0)
Expected=5653109, Predicted=5653109 (err=0)
Expected=9402077, Predicted=9402077 (err=0)
Expected=4617516, Predicted=4617516 (err=0)
Expected=3682082, Predicted=3682082 (err=0)
Expected=808618, Predicted=808618 (err=0)
Expected=1200434, Predicted=1200434 (err=0)
Expected=8584763, Predicted=8584763 (err=0)
Expected=6185594, Predicted=6185594 (err=0)
Expected=2675425, Predicted=2675425 (err=0)
Expected=8583758, Predicted=8583758 (err=0)
Expected=3419939, Predicted=3419939 (err=0)
Expected=5231171, Predicted=5231171 (err=0)
Expected=5011656, Predicted=5011656 (err=0)
Expected=5025887, Predicted=5025887 (err=0)
Expected=9266356, Predicted=9266356 (err=0)
Expected=6234654, Predicted=6234654 (err=0)
Expected=2771239, Predicted=2771239 (err=0)
Expected=7797687, Predicted=7797687 (err=0)
Expected=9975361, Predicted=9975362 (err=-1)
Expected=1425614, Predicted=1425614 (err=0)
Expected=2067690, Predicted=2067690 (err=0)
Expected=8622672, Predicted=8622671 (err=1)
Expected=9583695, Predicted=9583695 (err=0)
Expected=6328328, Predicted=6328328 (err=0)
Expected=2957419, Predicted=2957419 (err=0)
Expected=2613542, Predicted=2613542 (err=0)
Expected=4204294, Predicted=4204294 (err=0)
Expected=7159726, Predicted=7159726 (err=0)
Expected=3651036, Predicted=3651036 (err=0)
Expected=9554916, Predicted=9554915 (err=1)
Expected=874651, Predicted=874651 (err=0)
Expected=8305156, Predicted=8305156 (err=0)
Expected=6603634, Predicted=6603634 (err=0)
Expected=5838161, Predicted=5838161 (err=0)
Expected=6442060, Predicted=6442060 (err=0)
Expected=8641203, Predicted=8641203 (err=0)
Expected=2764855, Predicted=2764855 (err=0)
Expected=9130545, Predicted=9130545 (err=0)
Expected=682979, Predicted=682979 (err=0)
Expected=8794180, Predicted=8794180 (err=0)
Expected=1516691, Predicted=1516691 (err=0)
Expected=4281276, Predicted=4281276 (err=0)
Expected=1695278, Predicted=1695278 (err=0)
Expected=4488346, Predicted=4488346 (err=0)
Expected=1404588, Predicted=1404588 (err=0)
Expected=2334150, Predicted=2334150 (err=0)
Expected=1375871, Predicted=1375871 (err=0)
Expected=7466847, Predicted=7466847 (err=0)
Expected=4043147, Predicted=4043147 (err=0)
Expected=6414825, Predicted=6414825 (err=0)
Expected=7263220, Predicted=7263220 (err=0)
Expected=6664581, Predicted=6664581 (err=0)
Expected=2764118, Predicted=2764118 (err=0)
Expected=5460435, Predicted=5460435 (err=0)
Expected=7350585, Predicted=7350585 (err=0)
Expected=2119467, Predicted=2119467 (err=0)
Expected=8186720, Predicted=8186720 (err=0)
Expected=3557024, Predicted=3557024 (err=0)
Expected=1999622, Predicted=1999622 (err=0)
Expected=7235351, Predicted=7235351 (err=0)
Expected=8959949, Predicted=8959949 (err=0)
Expected=6848864, Predicted=6848864 (err=0)
Expected=1981222, Predicted=1981222 (err=0)
Expected=4957257, Predicted=4957257 (err=0)
Expected=4658571, Predicted=4658571 (err=0)
Expected=4164380, Predicted=4164380 (err=0)
Expected=6356040, Predicted=6356040 (err=0)
Expected=9384741, Predicted=9384741 (err=0)
Expected=67260, Predicted=67260 (err=0)
Expected=3184965, Predicted=3184965 (err=0)
Expected=8864463, Predicted=8864462 (err=1)
Expected=7361391, Predicted=7361391 (err=0)
Expected=9715395, Predicted=9715395 (err=0)
Expected=352904, Predicted=352904 (err=0)
Expected=516880, Predicted=516880 (err=0)
Expected=4064100, Predicted=4064100 (err=0)
Expected=4368734, Predicted=4368734 (err=0)
Expected=3466271, Predicted=3466271 (err=0)
Expected=2899980, Predicted=2899980 (err=0)
Expected=4777843, Predicted=4777843 (err=0)
Expected=2489915, Predicted=2489915 (err=0)
Expected=9098946, Predicted=9098946 (err=0)
Expected=3362947, Predicted=3362947 (err=0)
Expected=4583967, Predicted=4583967 (err=0)
Expected=5219991, Predicted=5219991 (err=0)
Expected=9827055, Predicted=9827055 (err=0)
Expected=4209106, Predicted=4209106 (err=0)
Expected=7489291, Predicted=7489291 (err=0)
Expected=2818230, Predicted=2818230 (err=0)
Expected=9149908, Predicted=9149908 (err=0)
Expected=5988719, Predicted=5988719 (err=0)
Expected=8234414, Predicted=8234414 (err=0)
Expected=7045870, Predicted=7045870 (err=0)
Expected=2043466, Predicted=2043466 (err=0)
Expected=3505520, Predicted=3505520 (err=0)
Expected=9572151, Predicted=9572151 (err=0)
Expected=6429976, Predicted=6429976 (err=0)
Expected=3436339, Predicted=3436339 (err=0)
Expected=4765526, Predicted=4765526 (err=0)
Expected=1814275, Predicted=1814275 (err=0)
Expected=405181, Predicted=405181 (err=0)
Expected=1980912, Predicted=1980912 (err=0)
Expected=9551413, Predicted=9551413 (err=0)
Expected=221728, Predicted=221728 (err=0)
Expected=9148400, Predicted=9148400 (err=0)
Expected=4972979, Predicted=4972979 (err=0)
Expected=2291668, Predicted=2291668 (err=0)
Expected=1261372, Predicted=1261372 (err=0)
Expected=8394841, Predicted=8394841 (err=0)
Expected=6270104, Predicted=6270104 (err=0)
Expected=9606270, Predicted=9606271 (err=-1)
Expected=5221933, Predicted=5221933 (err=0)
Expected=7334482, Predicted=7334482 (err=0)
Expected=8439485, Predicted=8439485 (err=0)
Expected=5986426, Predicted=5986426 (err=0)
Expected=8864980, Predicted=8864980 (err=0)
Expected=5430581, Predicted=5430581 (err=0)
Expected=14173, Predicted=14173 (err=0)
Expected=2078711, Predicted=2078711 (err=0)
Expected=7420804, Predicted=7420804 (err=0)
Expected=7542234, Predicted=7542234 (err=0)
Expected=5875596, Predicted=5875596 (err=0)
Expected=5113682, Predicted=5113682 (err=0)
Expected=9047875, Predicted=9047875 (err=0)
Expected=6700867, Predicted=6700867 (err=0)
Expected=5693603, Predicted=5693603 (err=0)
Expected=9586754, Predicted=9586754 (err=0)
