RMSE: 0.000000
generatedErrors : 0
Accuracy :Accuracy :100.0%
Expected=261430, Predicted=261430 (err=0)
Expected=5776020, Predicted=5776020 (err=0)
Expected=781335, Predicted=781335 (err=0)
Expected=3236131, Predicted=3236131 (err=0)
Expected=7852327, Predicted=7852327 (err=0)
Expected=9253483, Predicted=9253483 (err=0)
Expected=3514811, Predicted=3514811 (err=0)
Expected=5273539, Predicted=5273539 (err=0)
Expected=6100702, Predicted=6100702 (err=0)
Expected=2982116, Predicted=2982116 (err=0)
Expected=1959106, Predicted=1959106 (err=0)
Expected=6433957, Predicted=6433957 (err=0)
Expected=3714113, Predicted=3714113 (err=0)
Expected=5120226, Predicted=5120226 (err=0)
Expected=7338071, Predicted=7338071 (err=0)
Expected=6589914, Predicted=6589914 (err=0)
Expected=5230176, Predicted=5230176 (err=0)
Expected=3198567, Predicted=3198567 (err=0)
Expected=232940, Predicted=232940 (err=0)
Expected=6858231, Predicted=6858231 (err=0)
Expected=728318, Predicted=728318 (err=0)
Expected=3914229, Predicted=3914229 (err=0)
Expected=1089478, Predicted=1089478 (err=0)
Expected=5742780, Predicted=5742780 (err=0)
Expected=6425465, Predicted=6425465 (err=0)
Expected=3891172, Predicted=3891172 (err=0)
Expected=6761146, Predicted=6761146 (err=0)
Expected=336510, Predicted=336510 (err=0)
Expected=454110, Predicted=454110 (err=0)
Expected=5084298, Predicted=5084298 (err=0)
Expected=1667263, Predicted=1667263 (err=0)
Expected=7733705, Predicted=7733705 (err=0)
Expected=575888, Predicted=575888 (err=0)
Expected=5455554, Predicted=5455554 (err=0)
Expected=1500526, Predicted=1500526 (err=0)
Expected=8923698, Predicted=8923698 (err=0)
Expected=7096114, Predicted=7096114 (err=0)
Expected=1431, Predicted=1431 (err=0)
Expected=6108147, Predicted=6108147 (err=0)
Expected=381115, Predicted=381115 (err=0)
Expected=7820022, Predicted=7820022 (err=0)
Expected=5120526, Predicted=5120526 (err=0)
Expected=7360675, Predicted=7360675 (err=0)
Expected=5185698, Predicted=5185698 (err=0)
Expected=8589700, Predicted=8589700 (err=0)
Expected=1976010, Predicted=1976010 (err=0)
Expected=7914093, Predicted=7914093 (err=0)
Expected=4657343, Predicted=4657343 (err=0)
Expected=7783869, Predicted=7783869 (err=0)
Expected=3022971, Predicted=3022971 (err=0)
Expected=574331, Predicted=574331 (err=0)
Expected=7004125, Predicted=7004125 (err=0)
Expected=3679754, Predicted=3679754 (err=0)
Expected=5074397, Predicted=5074397 (err=0)
Expected=6767177, Predicted=6767177 (err=0)
Expected=5209535, Predicted=5209535 (err=0)
Expected=6841368, Predicted=6841368 (err=0)
Expected=2363764, Predicted=2363764 (err=0)
Expected=3349658, Predicted=3349658 (err=0)
Expected=6815416, Predicted=6815416 (err=0)
Expected=1414492, Predicted=1414492 (err=0)
Expected=9642970, Predicted=9642970 (err=0)
Expected=6490174, Predicted=6490174 (err=0)
Expected=4414316, Predicted=4414316 (err=0)
Expected=461089, Predicted=461089 (err=0)
Expected=8967748, Predicted=8967748 (err=0)
Expected=2331760, Predicted=2331760 (err=0)
Expected=3335857, Predicted=3335857 (err=0)
Expected=2324995, Predicted=2324995 (err=0)
Expected=4313263, Predicted=4313263 (err=0)
Expected=7843471, Predicted=7843471 (err=0)
Expected=5340393, Predicted=5340393 (err=0)
Expected=6774866, Predicted=6774866 (err=0)
Expected=3605623, Predicted=3605623 (err=0)
Expected=2104632, Predicted=2104632 (err=0)
Expected=2611110, Predicted=2611110 (err=0)
Expected=954753, Predicted=954753 (err=0)
Expected=9201275, Predicted=9201275 (err=0)
Expected=748027, Predicted=748027 (err=0)
Expected=4885814, Predicted=4885814 (err=0)
Expected=8659092, Predicted=8659092 (err=0)
Expected=5135699, Predicted=5135699 (err=0)
Expected=8707459, Predicted=8707459 (err=0)
Expected=6454972, Predicted=6454972 (err=0)
Expected=2594804, Predicted=2594804 (err=0)
Expected=240918, Predicted=240918 (err=0)
Expected=1735770, Predicted=1735770 (err=0)
Expected=7675613, Predicted=7675613 (err=0)
Expected=2938444, Predicted=2938444 (err=0)
Expected=9655232, Predicted=9655232 (err=0)
Expected=9822791, Predicted=9822791 (err=0)
Expected=9795411, Predicted=9795411 (err=0)
Expected=4915646, Predicted=4915646 (err=0)
Expected=3913637, Predicted=3913637 (err=0)
Expected=5747794, Predicted=5747794 (err=0)
Expected=5259354, Predicted=5259354 (err=0)
Expected=7437771, Predicted=7437771 (err=0)
Expected=8667022, Predicted=8667022 (err=0)
Expected=743165, Predicted=743165 (err=0)
Expected=9808010, Predicted=9808010 (err=0)
Expected=4556834, Predicted=4556834 (err=0)
Expected=1168529, Predicted=1168529 (err=0)
Expected=6437707, Predicted=6437707 (err=0)
Expected=8324128, Predicted=8324128 (err=0)
Expected=8058211, Predicted=8058211 (err=0)
Expected=7696548, Predicted=7696548 (err=0)
Expected=9966762, Predicted=9966762 (err=0)
Expected=5419571, Predicted=5419571 (err=0)
Expected=2607914, Predicted=2607914 (err=0)
Expected=338981, Predicted=338981 (err=0)
Expected=6096464, Predicted=6096464 (err=0)
Expected=9648427, Predicted=9648427 (err=0)
Expected=4570249, Predicted=4570249 (err=0)
Expected=2632405, Predicted=2632405 (err=0)
Expected=3548529, Predicted=3548529 (err=0)
Expected=8929483, Predicted=8929483 (err=0)
Expected=253259, Predicted=253259 (err=0)
Expected=6963977, Predicted=6963977 (err=0)
Expected=7178497, Predicted=7178497 (err=0)
Expected=776358, Predicted=776358 (err=0)
Expected=598339, Predicted=598339 (err=0)
Expected=5120951, Predicted=5120951 (err=0)
Expected=3389125, Predicted=3389125 (err=0)
Expected=6670493, Predicted=6670493 (err=0)
Expected=4213367, Predicted=4213367 (err=0)
Expected=6354244, Predicted=6354244 (err=0)
Expected=7421121, Predicted=7421121 (err=0)
Expected=5850837, Predicted=5850837 (err=0)
Expected=6563915, Predicted=6563915 (err=0)
Expected=9314742, Predicted=9314742 (err=0)
Expected=5328462, Predicted=5328462 (err=0)
Expected=3390221, Predicted=3390221 (err=0)
Expected=5185073, Predicted=5185073 (err=0)
Expected=9798496, Predicted=9798496 (err=0)
Expected=4425866, Predicted=4425866 (err=0)
Expected=6524453, Predicted=6524453 (err=0)
Expected=1843252, Predicted=1843252 (err=0)
Expected=6662020, Predicted=6662020 (err=0)
Expected=7522237, Predicted=7522237 (err=0)
Expected=2959268, Predicted=2959268 (err=0)
Expected=5738134, Predicted=5738134 (err=0)
Expected=7613761, Predicted=7613761 (err=0)
Expected=1806393, Predicted=1806393 (err=0)
Expected=6657109, Predicted=6657109 (err=0)
Expected=4445286, Predicted=4445286 (err=0)
Expected=1044744, Predicted=1044744 (err=0)
Expected=24747, Predicted=24747 (err=0)
Expected=1570372, Predicted=1570372 (err=0)
Expected=9944359, Predicted=9944359 (err=0)
Expected=9512181, Predicted=9512181 (err=0)
Expected=8070630, Predicted=8070630 (err=0)
Expected=5201765, Predicted=5201765 (err=0)
Expected=5679330, Predicted=5679330 (err=0)
Expected=3749912, Predicted=3749912 (err=0)
Expected=1272683, Predicted=1272683 (err=0)
Expected=9658390, Predicted=9658390 (err=0)
Expected=6567971, Predicted=6567971 (err=0)
Expected=9229243, Predicted=9229243 (err=0)
Expected=8393297, Predicted=8393297 (err=0)
Expected=6453040, Predicted=6453040 (err=0)
Expected=5531288, Predicted=5531288 (err=0)
Expected=9935592, Predicted=9935592 (err=0)
Expected=5834151, Predicted=5834151 (err=0)
Expected=8005864, Predicted=8005864 (err=0)
Expected=3541353, Predicted=3541353 (err=0)
Expected=3026984, Predicted=3026984 (err=0)
Expected=3307394, Predicted=3307394 (err=0)
Expected=7689865, Predicted=7689865 (err=0)
Expected=1803995, Predicted=1803995 (err=0)
Expected=9158832, Predicted=9158832 (err=0)
Expected=4571277, Predicted=4571277 (err=0)
Expected=5035926, Predicted=5035926 (err=0)
Expected=5320113, Predicted=5320113 (err=0)
Expected=2587949, Predicted=2587949 (err=0)
Expected=5935554, Predicted=5935554 (err=0)
Expected=5177003, Predicted=5177003 (err=0)
Expected=5911247, Predicted=5911247 (err=0)
Expected=6630014, Predicted=6630014 (err=0)
Expected=2917396, Predicted=2917396 (err=0)
Expected=1618003, Predicted=1618003 (err=0)
Expected=6617357, Predicted=6617357 (err=0)
Expected=65700, Predicted=65700 (err=0)
Expected=2934453, Predicted=2934453 (err=0)
Expected=3974491, Predicted=3974491 (err=0)
Expected=9364119, Predicted=9364119 (err=0)
Expected=609077, Predicted=609077 (err=0)
Expected=3254270, Predicted=3254270 (err=0)
Expected=8646611, Predicted=8646611 (err=0)
Expected=3573086, Predicted=3573086 (err=0)
Expected=6111089, Predicted=6111089 (err=0)
Expected=4155936, Predicted=4155936 (err=0)
Expected=2440901, Predicted=2440901 (err=0)
Expected=370537, Predicted=370537 (err=0)
Expected=2397114, Predicted=2397114 (err=0)
Expected=3654973, Predicted=3654973 (err=0)
Expected=1887505, Predicted=1887505 (err=0)
Expected=1439224, Predicted=1439224 (err=0)
Expected=955683, Predicted=955683 (err=0)
Expected=8439967, Predicted=8439967 (err=0)
Expected=9360525, Predicted=9360525 (err=0)
Expected=5322987, Predicted=5322987 (err=0)
Expected=2215417, Predicted=2215417 (err=0)
Expected=9037995, Predicted=9037995 (err=0)
Expected=8086334, Predicted=8086334 (err=0)
Expected=7893579, Predicted=7893579 (err=0)
Expected=3674917, Predicted=3674917 (err=0)
Expected=2503881, Predicted=2503881 (err=0)
Expected=8343069, Predicted=8343069 (err=0)
Expected=4641343, Predicted=4641343 (err=0)
Expected=6060704, Predicted=6060704 (err=0)
Expected=2835282, Predicted=2835282 (err=0)
Expected=8390295, Predicted=8390295 (err=0)
Expected=5303314, Predicted=5303314 (err=0)
Expected=1488714, Predicted=1488714 (err=0)
Expected=81426, Predicted=81426 (err=0)
Expected=8603803, Predicted=8603803 (err=0)
Expected=4149236, Predicted=4149236 (err=0)
Expected=7471913, Predicted=7471913 (err=0)
Expected=1474556, Predicted=1474556 (err=0)
Expected=1107126, Predicted=1107126 (err=0)
Expected=2661813, Predicted=2661813 (err=0)
Expected=9649838, Predicted=9649838 (err=0)
Expected=656728, Predicted=656728 (err=0)
Expected=8613824, Predicted=8613824 (err=0)
Expected=1760507, Predicted=1760507 (err=0)
Expected=7010946, Predicted=7010946 (err=0)
Expected=67622, Predicted=67622 (err=0)
Expected=2928350, Predicted=2928350 (err=0)
Expected=4532806, Predicted=4532806 (err=0)
Expected=5625524, Predicted=5625524 (err=0)
Expected=8316254, Predicted=8316254 (err=0)
Expected=8422852, Predicted=8422852 (err=0)
Expected=3244256, Predicted=3244256 (err=0)
Expected=9626945, Predicted=9626945 (err=0)
Expected=700093, Predicted=700093 (err=0)
Expected=8149278, Predicted=8149278 (err=0)
Expected=5642974, Predicted=5642974 (err=0)
Expected=5840978, Predicted=5840978 (err=0)
Expected=5983638, Predicted=5983638 (err=0)
Expected=8768079, Predicted=8768079 (err=0)
Expected=2307053, Predicted=2307053 (err=0)
Expected=9269712, Predicted=9269712 (err=0)
Expected=5848367, Predicted=5848367 (err=0)
Expected=1219637, Predicted=1219637 (err=0)
Expected=1836096, Predicted=1836096 (err=0)
Expected=8515422, Predicted=8515422 (err=0)
Expected=469678, Predicted=469678 (err=0)
Expected=8657949, Predicted=8657949 (err=0)
Expected=4170342, Predicted=4170342 (err=0)
Expected=270058, Predicted=270058 (err=0)
Expected=3295637, Predicted=3295637 (err=0)
Expected=2898589, Predicted=2898589 (err=0)
Expected=3881629, Predicted=3881629 (err=0)
Expected=8600738, Predicted=8600738 (err=0)
Expected=231183, Predicted=231183 (err=0)
Expected=1234613, Predicted=1234613 (err=0)
Expected=1093258, Predicted=1093258 (err=0)
Expected=79514, Predicted=79514 (err=0)
Expected=5737167, Predicted=5737167 (err=0)
Expected=2874838, Predicted=2874838 (err=0)
Expected=627387, Predicted=627387 (err=0)
Expected=5429702, Predicted=5429702 (err=0)
Expected=1836669, Predicted=1836669 (err=0)
Expected=3662365, Predicted=3662365 (err=0)
Expected=7509672, Predicted=7509672 (err=0)
Expected=4772972, Predicted=4772972 (err=0)
Expected=833780, Predicted=833780 (err=0)
Expected=609254, Predicted=609254 (err=0)
Expected=4493202, Predicted=4493202 (err=0)
Expected=9153477, Predicted=9153477 (err=0)
Expected=5918572, Predicted=5918572 (err=0)
Expected=5535911, Predicted=5535911 (err=0)
Expected=2042156, Predicted=2042156 (err=0)
Expected=5227962, Predicted=5227962 (err=0)
Expected=9347224, Predicted=9347224 (err=0)
Expected=9733872, Predicted=9733872 (err=0)
Expected=3472038, Predicted=3472038 (err=0)
Expected=997909, Predicted=997909 (err=0)
Expected=9406624, Predicted=9406624 (err=0)
Expected=9765324, Predicted=9765324 (err=0)
Expected=2989545, Predicted=2989545 (err=0)
Expected=7258428, Predicted=7258428 (err=0)
Expected=5126923, Predicted=5126923 (err=0)
Expected=4739950, Predicted=4739950 (err=0)
Expected=4344240, Predicted=4344240 (err=0)
Expected=3856325, Predicted=3856325 (err=0)
Expected=1261565, Predicted=1261565 (err=0)
Expected=460208, Predicted=460208 (err=0)
Expected=9422196, Predicted=9422196 (err=0)
Expected=294254, Predicted=294254 (err=0)
Expected=2958307, Predicted=2958307 (err=0)
Expected=3143578, Predicted=3143578 (err=0)
Expected=5941183, Predicted=5941183 (err=0)
Expected=5506557, Predicted=5506557 (err=0)
Expected=1837856, Predicted=1837856 (err=0)
Expected=4701260, Predicted=4701260 (err=0)
Expected=9683626, Predicted=9683626 (err=0)
Expected=8500460, Predicted=8500460 (err=0)
Expected=43835, Predicted=43835 (err=0)
Expected=8871214, Predicted=8871214 (err=0)
Expected=6286431, Predicted=6286431 (err=0)
Expected=75610, Predicted=75610 (err=0)
Expected=633700, Predicted=633700 (err=0)
Expected=5211488, Predicted=5211488 (err=0)
Expected=2685921, Predicted=2685921 (err=0)
Expected=6882739, Predicted=6882739 (err=0)
Expected=4697128, Predicted=4697128 (err=0)
Expected=4396681, Predicted=4396681 (err=0)
Expected=8085038, Predicted=8085038 (err=0)
Expected=8278704, Predicted=8278704 (err=0)
Expected=2447638, Predicted=2447638 (err=0)
Expected=6503220, Predicted=6503220 (err=0)
Expected=9861545, Predicted=9861545 (err=0)
Expected=9161902, Predicted=9161902 (err=0)
Expected=1951732, Predicted=1951732 (err=0)
Expected=3476509, Predicted=3476509 (err=0)
Expected=5069256, Predicted=5069256 (err=0)
Expected=6693252, Predicted=6693252 (err=0)
Expected=8080377, Predicted=8080377 (err=0)
Expected=8787974, Predicted=8787974 (err=0)
Expected=7217596, Predicted=7217596 (err=0)
Expected=3485541, Predicted=3485541 (err=0)
Expected=839568, Predicted=839568 (err=0)
Expected=820336, Predicted=820336 (err=0)
Expected=4337024, Predicted=4337024 (err=0)
Expected=819146, Predicted=819146 (err=0)
Expected=1711917, Predicted=1711917 (err=0)
Expected=8199076, Predicted=8199076 (err=0)
Expected=8250274, Predicted=8250274 (err=0)
Expected=6808551, Predicted=6808551 (err=0)
Expected=2731691, Predicted=2731691 (err=0)
Expected=5862469, Predicted=5862469 (err=0)
Expected=6453754, Predicted=6453754 (err=0)
Expected=980925, Predicted=980925 (err=0)
Expected=8340857, Predicted=8340857 (err=0)
Expected=8798487, Predicted=8798487 (err=0)
Expected=7044198, Predicted=7044198 (err=0)
Expected=5765992, Predicted=5765992 (err=0)
Expected=132781, Predicted=132781 (err=0)
Expected=3616076, Predicted=3616076 (err=0)
Expected=7825536, Predicted=7825536 (err=0)
Expected=587128, Predicted=587128 (err=0)
Expected=3357454, Predicted=3357454 (err=0)
Expected=8493015, Predicted=8493015 (err=0)
Expected=9529322, Predicted=9529322 (err=0)
Expected=4868937, Predicted=4868937 (err=0)
Expected=5394091, Predicted=5394091 (err=0)
Expected=86797, Predicted=86797 (err=0)
Expected=1240753, Predicted=1240753 (err=0)
Expected=3706921, Predicted=3706921 (err=0)
Expected=9076912, Predicted=9076912 (err=0)
Expected=5868046, Predicted=5868046 (err=0)
Expected=3718266, Predicted=3718266 (err=0)
Expected=7239853, Predicted=7239853 (err=0)
Expected=8340211, Predicted=8340211 (err=0)
Expected=4122780, Predicted=4122780 (err=0)
Expected=6199683, Predicted=6199683 (err=0)
Expected=9465675, Predicted=9465675 (err=0)
Expected=6236186, Predicted=6236186 (err=0)
Expected=8640508, Predicted=8640508 (err=0)
Expected=3842341, Predicted=3842341 (err=0)
Expected=5137382, Predicted=5137382 (err=0)
Expected=4880910, Predicted=4880910 (err=0)
Expected=2140617, Predicted=2140617 (err=0)
Expected=830703, Predicted=830703 (err=0)
Expected=7716249, Predicted=7716249 (err=0)
Expected=991973, Predicted=991973 (err=0)
Expected=1219658, Predicted=1219658 (err=0)
Expected=4912550, Predicted=4912550 (err=0)
Expected=5521796, Predicted=5521796 (err=0)
Expected=3522386, Predicted=3522386 (err=0)
Expected=2342497, Predicted=2342497 (err=0)
Expected=1929913, Predicted=1929913 (err=0)
Expected=2996014, Predicted=2996014 (err=0)
Expected=4359712, Predicted=4359712 (err=0)
Expected=928188, Predicted=928188 (err=0)
Expected=7014335, Predicted=7014335 (err=0)
Expected=8763126, Predicted=8763126 (err=0)
Expected=9531120, Predicted=9531120 (err=0)
Expected=3590256, Predicted=3590256 (err=0)
Expected=5681138, Predicted=5681138 (err=0)
Expected=1673264, Predicted=1673264 (err=0)
Expected=5328046, Predicted=5328046 (err=0)
Expected=9334149, Predicted=9334149 (err=0)
Expected=1220404, Predicted=1220404 (err=0)
Expected=1934858, Predicted=1934858 (err=0)
Expected=1677471, Predicted=1677471 (err=0)
Expected=6880517, Predicted=6880517 (err=0)
Expected=5430967, Predicted=5430967 (err=0)
Expected=6816808, Predicted=6816808 (err=0)
Expected=4615771, Predicted=4615771 (err=0)
Expected=9310717, Predicted=9310717 (err=0)
Expected=7174031, Predicted=7174031 (err=0)
Expected=9986091, Predicted=9986091 (err=0)
Expected=7614586, Predicted=7614586 (err=0)
Expected=5953138, Predicted=5953138 (err=0)
Expected=7877676, Predicted=7877676 (err=0)
Expected=6170311, Predicted=6170311 (err=0)
Expected=6946567, Predicted=6946567 (err=0)
Expected=8974942, Predicted=8974942 (err=0)
Expected=4321652, Predicted=4321652 (err=0)
Expected=2568070, Predicted=2568070 (err=0)
Expected=2632354, Predicted=2632354 (err=0)
Expected=8970730, Predicted=8970730 (err=0)
Expected=4476316, Predicted=4476316 (err=0)
Expected=6627428, Predicted=6627428 (err=0)
Expected=9623314, Predicted=9623314 (err=0)
Expected=9837474, Predicted=9837474 (err=0)
Expected=4903307, Predicted=4903307 (err=0)
Expected=5705589, Predicted=5705589 (err=0)
Expected=4884123, Predicted=4884123 (err=0)
Expected=3854674, Predicted=3854674 (err=0)
Expected=76003, Predicted=76003 (err=0)
Expected=9131603, Predicted=9131603 (err=0)
Expected=4877658, Predicted=4877658 (err=0)
Expected=7535213, Predicted=7535213 (err=0)
Expected=5061584, Predicted=5061584 (err=0)
Expected=3771851, Predicted=3771851 (err=0)
Expected=5456922, Predicted=5456922 (err=0)
Expected=838357, Predicted=838357 (err=0)
Expected=5802651, Predicted=5802651 (err=0)
Expected=1387338, Predicted=1387338 (err=0)
Expected=6089522, Predicted=6089522 (err=0)
Expected=3675989, Predicted=3675989 (err=0)
Expected=5118038, Predicted=5118038 (err=0)
Expected=4913292, Predicted=4913292 (err=0)
Expected=4002586, Predicted=4002586 (err=0)
Expected=1501975, Predicted=1501975 (err=0)
Expected=4091903, Predicted=4091903 (err=0)
Expected=8429752, Predicted=8429752 (err=0)
Expected=605458, Predicted=605458 (err=0)
Expected=8219412, Predicted=8219412 (err=0)
Expected=9848951, Predicted=9848951 (err=0)
Expected=6774025, Predicted=6774025 (err=0)
Expected=9609907, Predicted=9609907 (err=0)
Expected=9066230, Predicted=9066230 (err=0)
Expected=2845744, Predicted=2845744 (err=0)
Expected=6061030, Predicted=6061030 (err=0)
Expected=5749293, Predicted=5749293 (err=0)
Expected=5883376, Predicted=5883376 (err=0)
Expected=3215612, Predicted=3215612 (err=0)
Expected=9527991, Predicted=9527991 (err=0)
Expected=7949761, Predicted=7949761 (err=0)
Expected=8653398, Predicted=8653398 (err=0)
Expected=4871117, Predicted=4871117 (err=0)
Expected=7137608, Predicted=7137608 (err=0)
Expected=6637425, Predicted=6637425 (err=0)
Expected=7300136, Predicted=7300136 (err=0)
Expected=5257131, Predicted=5257131 (err=0)
Expected=2076562, Predicted=2076562 (err=0)
Expected=9105801, Predicted=9105801 (err=0)
Expected=8343257, Predicted=8343257 (err=0)
Expected=6325391, Predicted=6325391 (err=0)
Expected=5562289, Predicted=5562289 (err=0)
Expected=9033083, Predicted=9033083 (err=0)
Expected=592190, Predicted=592190 (err=0)
Expected=1346762, Predicted=1346762 (err=0)
Expected=3487183, Predicted=3487183 (err=0)
Expected=5193485, Predicted=5193485 (err=0)
Expected=1723285, Predicted=1723285 (err=0)
Expected=5442812, Predicted=5442812 (err=0)
Expected=983237, Predicted=983237 (err=0)
Expected=5176032, Predicted=5176032 (err=0)
Expected=644772, Predicted=644772 (err=0)
Expected=8102125, Predicted=8102125 (err=0)
Expected=4505882, Predicted=4505882 (err=0)
Expected=1685711, Predicted=1685711 (err=0)
Expected=3760255, Predicted=3760255 (err=0)
Expected=2567053, Predicted=2567053 (err=0)
Expected=6109039, Predicted=6109039 (err=0)
Expected=9931398, Predicted=9931398 (err=0)
Expected=1961093, Predicted=1961093 (err=0)
Expected=3007556, Predicted=3007556 (err=0)
Expected=2311946, Predicted=2311946 (err=0)
Expected=4150623, Predicted=4150623 (err=0)
Expected=9648939, Predicted=9648939 (err=0)
Expected=2129607, Predicted=2129607 (err=0)
Expected=3099821, Predicted=3099821 (err=0)
Expected=5408334, Predicted=5408334 (err=0)
Expected=365228, Predicted=365228 (err=0)
Expected=8950381, Predicted=8950381 (err=0)
Expected=8216908, Predicted=8216908 (err=0)
Expected=510454, Predicted=510454 (err=0)
Expected=2723412, Predicted=2723412 (err=0)
Expected=5411963, Predicted=5411963 (err=0)
Expected=6589685, Predicted=6589685 (err=0)
Expected=2591654, Predicted=2591654 (err=0)
Expected=6124530, Predicted=6124530 (err=0)
Expected=5277612, Predicted=5277612 (err=0)
Expected=8766210, Predicted=8766210 (err=0)
Expected=7598082, Predicted=7598082 (err=0)
Expected=3044089, Predicted=3044089 (err=0)
Expected=5076885, Predicted=5076885 (err=0)
Expected=3219404, Predicted=3219404 (err=0)
Expected=1041987, Predicted=1041987 (err=0)
Expected=1829395, Predicted=1829395 (err=0)
Expected=8834718, Predicted=8834718 (err=0)
Expected=1585341, Predicted=1585341 (err=0)
Expected=6629074, Predicted=6629074 (err=0)
Expected=7173628, Predicted=7173628 (err=0)
Expected=4331631, Predicted=4331631 (err=0)
Expected=9662604, Predicted=9662604 (err=0)
Expected=3087366, Predicted=3087366 (err=0)
Expected=3778076, Predicted=3778076 (err=0)
Expected=5104947, Predicted=5104947 (err=0)
Expected=2737254, Predicted=2737254 (err=0)
Expected=1182760, Predicted=1182760 (err=0)
Expected=9430035, Predicted=9430035 (err=0)
Expected=5471390, Predicted=5471390 (err=0)
Expected=9024228, Predicted=9024228 (err=0)
Expected=4968728, Predicted=4968728 (err=0)
Expected=857380, Predicted=857380 (err=0)
Expected=5854624, Predicted=5854624 (err=0)
Expected=683396, Predicted=683396 (err=0)
Expected=126353, Predicted=126353 (err=0)
Expected=2062716, Predicted=2062716 (err=0)
Expected=3273616, Predicted=3273616 (err=0)
Expected=697793, Predicted=697793 (err=0)
Expected=4976060, Predicted=4976060 (err=0)
Expected=3614915, Predicted=3614915 (err=0)
Expected=7557049, Predicted=7557049 (err=0)
Expected=1595438, Predicted=1595438 (err=0)
Expected=5860808, Predicted=5860808 (err=0)
Expected=5119289, Predicted=5119289 (err=0)
Expected=9594077, Predicted=9594077 (err=0)
Expected=2126736, Predicted=2126736 (err=0)
Expected=2898022, Predicted=2898022 (err=0)
Expected=7087861, Predicted=7087861 (err=0)
Expected=5272756, Predicted=5272756 (err=0)
Expected=8421906, Predicted=8421906 (err=0)
Expected=1473019, Predicted=1473019 (err=0)
Expected=1723369, Predicted=1723369 (err=0)
Expected=6740735, Predicted=6740735 (err=0)
Expected=9952182, Predicted=9952182 (err=0)
Expected=9290049, Predicted=9290049 (err=0)
Expected=9734329, Predicted=9734329 (err=0)
Expected=8108623, Predicted=8108623 (err=0)
Expected=3987521, Predicted=3987521 (err=0)
Expected=7626096, Predicted=7626096 (err=0)
Expected=1561455, Predicted=1561455 (err=0)
