RMSE: 0.356265
generatedErrors : 5077
Accuracy :Accuracy :87.3075%
Expected=4491557, Predicted=4491557 (err=0)
Expected=7557438, Predicted=7557438 (err=0)
Expected=8486935, Predicted=8486935 (err=0)
Expected=8935604, Predicted=8935605 (err=-1)
Expected=631886, Predicted=631886 (err=0)
Expected=5187352, Predicted=5187352 (err=0)
Expected=2830334, Predicted=2830334 (err=0)
Expected=5470245, Predicted=5470245 (err=0)
Expected=2223483, Predicted=2223483 (err=0)
Expected=2740610, Predicted=2740610 (err=0)
Expected=7248694, Predicted=7248694 (err=0)
Expected=7485968, Predicted=7485968 (err=0)
Expected=5985871, Predicted=5985871 (err=0)
Expected=5292921, Predicted=5292921 (err=0)
Expected=7474295, Predicted=7474295 (err=0)
Expected=9695281, Predicted=9695280 (err=1)
Expected=1146221, Predicted=1146221 (err=0)
Expected=7131080, Predicted=7131080 (err=0)
Expected=5788724, Predicted=5788724 (err=0)
Expected=769017, Predicted=769017 (err=0)
Expected=2135496, Predicted=2135496 (err=0)
Expected=2333795, Predicted=2333795 (err=0)
Expected=6743610, Predicted=6743610 (err=0)
Expected=9537640, Predicted=9537640 (err=0)
Expected=9237691, Predicted=9237692 (err=-1)
Expected=7005810, Predicted=7005810 (err=0)
Expected=3267848, Predicted=3267848 (err=0)
Expected=3771975, Predicted=3771975 (err=0)
Expected=3417685, Predicted=3417685 (err=0)
Expected=74359, Predicted=74359 (err=0)
Expected=4343731, Predicted=4343731 (err=0)
Expected=3313213, Predicted=3313213 (err=0)
Expected=7476430, Predicted=7476430 (err=0)
Expected=9172709, Predicted=9172710 (err=-1)
Expected=5814946, Predicted=5814946 (err=0)
Expected=3641269, Predicted=3641269 (err=0)
Expected=4774756, Predicted=4774756 (err=0)
Expected=2896083, Predicted=2896083 (err=0)
Expected=6141918, Predicted=6141918 (err=0)
Expected=8267902, Predicted=8267903 (err=-1)
Expected=9237044, Predicted=9237044 (err=0)
Expected=3626647, Predicted=3626647 (err=0)
Expected=4581363, Predicted=4581363 (err=0)
Expected=7381119, Predicted=7381119 (err=0)
Expected=6417083, Predicted=6417083 (err=0)
Expected=2477828, Predicted=2477828 (err=0)
Expected=4263850, Predicted=4263850 (err=0)
Expected=6776809, Predicted=6776809 (err=0)
Expected=4888419, Predicted=4888419 (err=0)
Expected=369720, Predicted=369720 (err=0)
Expected=6300575, Predicted=6300575 (err=0)
Expected=7902768, Predicted=7902768 (err=0)
Expected=3976839, Predicted=3976839 (err=0)
Expected=6837959, Predicted=6837959 (err=0)
Expected=7279677, Predicted=7279677 (err=0)
Expected=8519785, Predicted=8519785 (err=0)
Expected=5911295, Predicted=5911295 (err=0)
Expected=7076155, Predicted=7076155 (err=0)
Expected=3265053, Predicted=3265053 (err=0)
Expected=2619359, Predicted=2619359 (err=0)
Expected=4122107, Predicted=4122107 (err=0)
Expected=3740344, Predicted=3740344 (err=0)
Expected=1024067, Predicted=1024067 (err=0)
Expected=9530060, Predicted=9530060 (err=0)
Expected=5086638, Predicted=5086638 (err=0)
Expected=5283010, Predicted=5283010 (err=0)
Expected=6604044, Predicted=6604044 (err=0)
Expected=4354636, Predicted=4354636 (err=0)
Expected=899102, Predicted=899102 (err=0)
Expected=7055468, Predicted=7055468 (err=0)
Expected=3975585, Predicted=3975585 (err=0)
Expected=9457823, Predicted=9457822 (err=1)
Expected=1647992, Predicted=1647992 (err=0)
Expected=3130829, Predicted=3130829 (err=0)
Expected=630176, Predicted=630176 (err=0)
Expected=4665893, Predicted=4665893 (err=0)
Expected=2140494, Predicted=2140494 (err=0)
Expected=4221191, Predicted=4221191 (err=0)
Expected=4108298, Predicted=4108298 (err=0)
Expected=4869996, Predicted=4869996 (err=0)
Expected=500039, Predicted=500039 (err=0)
Expected=64695, Predicted=64695 (err=0)
Expected=6660749, Predicted=6660749 (err=0)
Expected=7759440, Predicted=7759440 (err=0)
Expected=838863, Predicted=838863 (err=0)
Expected=4685960, Predicted=4685960 (err=0)
Expected=3600760, Predicted=3600760 (err=0)
Expected=5590628, Predicted=5590628 (err=0)
Expected=862599, Predicted=862599 (err=0)
Expected=2903829, Predicted=2903829 (err=0)
Expected=1589464, Predicted=1589464 (err=0)
Expected=5914856, Predicted=5914856 (err=0)
Expected=4770709, Predicted=4770709 (err=0)
Expected=404648, Predicted=404648 (err=0)
Expected=1931647, Predicted=1931647 (err=0)
Expected=3098361, Predicted=3098361 (err=0)
Expected=5289623, Predicted=5289623 (err=0)
Expected=9657022, Predicted=9657021 (err=1)
Expected=9255737, Predicted=9255738 (err=-1)
Expected=8437707, Predicted=8437707 (err=0)
Expected=6189993, Predicted=6189993 (err=0)
Expected=8784246, Predicted=8784246 (err=0)
Expected=6050348, Predicted=6050348 (err=0)
Expected=1777655, Predicted=1777655 (err=0)
Expected=7817958, Predicted=7817958 (err=0)
Expected=4649752, Predicted=4649752 (err=0)
Expected=8815226, Predicted=8815227 (err=-1)
Expected=7687625, Predicted=7687625 (err=0)
Expected=5487006, Predicted=5487006 (err=0)
Expected=8870935, Predicted=8870935 (err=0)
Expected=4334754, Predicted=4334754 (err=0)
Expected=5440543, Predicted=5440543 (err=0)
Expected=6205119, Predicted=6205119 (err=0)
Expected=6883658, Predicted=6883658 (err=0)
Expected=3747384, Predicted=3747384 (err=0)
Expected=3486379, Predicted=3486379 (err=0)
Expected=1640501, Predicted=1640501 (err=0)
Expected=2750507, Predicted=2750507 (err=0)
Expected=8118796, Predicted=8118796 (err=0)
Expected=1033514, Predicted=1033514 (err=0)
Expected=821119, Predicted=821119 (err=0)
Expected=9490567, Predicted=9490566 (err=1)
Expected=9559184, Predicted=9559183 (err=1)
Expected=1076369, Predicted=1076369 (err=0)
Expected=7978177, Predicted=7978177 (err=0)
Expected=4562114, Predicted=4562114 (err=0)
Expected=5526502, Predicted=5526502 (err=0)
Expected=6817907, Predicted=6817907 (err=0)
Expected=567437, Predicted=567437 (err=0)
Expected=6023924, Predicted=6023924 (err=0)
Expected=6864263, Predicted=6864263 (err=0)
Expected=5959671, Predicted=5959671 (err=0)
Expected=1605438, Predicted=1605438 (err=0)
Expected=1378801, Predicted=1378801 (err=0)
Expected=427623, Predicted=427623 (err=0)
Expected=2294045, Predicted=2294045 (err=0)
Expected=4638246, Predicted=4638246 (err=0)
Expected=6133455, Predicted=6133455 (err=0)
Expected=1076090, Predicted=1076090 (err=0)
Expected=5723423, Predicted=5723423 (err=0)
Expected=4611444, Predicted=4611444 (err=0)
Expected=3473662, Predicted=3473662 (err=0)
Expected=1329711, Predicted=1329711 (err=0)
Expected=5289036, Predicted=5289036 (err=0)
Expected=4359188, Predicted=4359188 (err=0)
Expected=317957, Predicted=317957 (err=0)
Expected=4251344, Predicted=4251344 (err=0)
Expected=5667228, Predicted=5667228 (err=0)
Expected=7076274, Predicted=7076274 (err=0)
Expected=4433351, Predicted=4433351 (err=0)
Expected=6305659, Predicted=6305659 (err=0)
Expected=8857399, Predicted=8857400 (err=-1)
Expected=838234, Predicted=838234 (err=0)
Expected=1450792, Predicted=1450792 (err=0)
Expected=797746, Predicted=797746 (err=0)
Expected=2932853, Predicted=2932853 (err=0)
Expected=7949875, Predicted=7949875 (err=0)
Expected=5922161, Predicted=5922161 (err=0)
Expected=8287408, Predicted=8287408 (err=0)
Expected=7888326, Predicted=7888326 (err=0)
Expected=1980615, Predicted=1980615 (err=0)
Expected=9804102, Predicted=9804102 (err=0)
Expected=9270765, Predicted=9270766 (err=-1)
Expected=4268740, Predicted=4268740 (err=0)
Expected=7094942, Predicted=7094942 (err=0)
Expected=840216, Predicted=840216 (err=0)
Expected=5254258, Predicted=5254258 (err=0)
Expected=6028064, Predicted=6028064 (err=0)
Expected=1410708, Predicted=1410708 (err=0)
Expected=6794522, Predicted=6794522 (err=0)
Expected=4364091, Predicted=4364091 (err=0)
Expected=1129090, Predicted=1129090 (err=0)
Expected=899826, Predicted=899826 (err=0)
Expected=6756653, Predicted=6756653 (err=0)
Expected=6239858, Predicted=6239858 (err=0)
Expected=391515, Predicted=391515 (err=0)
Expected=7537876, Predicted=7537876 (err=0)
Expected=8276495, Predicted=8276495 (err=0)
Expected=2680103, Predicted=2680103 (err=0)
Expected=8242752, Predicted=8242753 (err=-1)
Expected=8296460, Predicted=8296461 (err=-1)
Expected=4810072, Predicted=4810072 (err=0)
Expected=9211386, Predicted=9211386 (err=0)
Expected=289611, Predicted=289611 (err=0)
Expected=3614312, Predicted=3614312 (err=0)
Expected=1421381, Predicted=1421381 (err=0)
Expected=3731424, Predicted=3731424 (err=0)
Expected=7619473, Predicted=7619473 (err=0)
Expected=1820064, Predicted=1820064 (err=0)
Expected=4256501, Predicted=4256501 (err=0)
Expected=292686, Predicted=292686 (err=0)
Expected=5439973, Predicted=5439973 (err=0)
Expected=9059710, Predicted=9059711 (err=-1)
Expected=8031306, Predicted=8031307 (err=-1)
Expected=2545425, Predicted=2545425 (err=0)
Expected=3236501, Predicted=3236501 (err=0)
Expected=8017246, Predicted=8017246 (err=0)
Expected=2089144, Predicted=2089144 (err=0)
Expected=6669364, Predicted=6669364 (err=0)
Expected=8402449, Predicted=8402449 (err=0)
Expected=2145911, Predicted=2145911 (err=0)
Expected=3439931, Predicted=3439931 (err=0)
Expected=2096174, Predicted=2096174 (err=0)
Expected=3632402, Predicted=3632402 (err=0)
Expected=3408530, Predicted=3408530 (err=0)
Expected=9294849, Predicted=9294849 (err=0)
Expected=2451859, Predicted=2451859 (err=0)
Expected=8797562, Predicted=8797563 (err=-1)
Expected=7871821, Predicted=7871821 (err=0)
Expected=5128081, Predicted=5128081 (err=0)
Expected=5792387, Predicted=5792387 (err=0)
Expected=2452388, Predicted=2452388 (err=0)
Expected=7364786, Predicted=7364786 (err=0)
Expected=2632161, Predicted=2632161 (err=0)
Expected=2904847, Predicted=2904847 (err=0)
Expected=8041175, Predicted=8041175 (err=0)
Expected=9089417, Predicted=9089417 (err=0)
Expected=4173742, Predicted=4173742 (err=0)
Expected=2670647, Predicted=2670647 (err=0)
Expected=1325358, Predicted=1325358 (err=0)
Expected=6077100, Predicted=6077100 (err=0)
Expected=357336, Predicted=357336 (err=0)
Expected=6715882, Predicted=6715882 (err=0)
Expected=7412796, Predicted=7412796 (err=0)
Expected=888094, Predicted=888094 (err=0)
Expected=9445779, Predicted=9445778 (err=1)
Expected=8336147, Predicted=8336148 (err=-1)
Expected=4619326, Predicted=4619326 (err=0)
Expected=4063717, Predicted=4063717 (err=0)
Expected=2338124, Predicted=2338124 (err=0)
Expected=9952228, Predicted=9952227 (err=1)
Expected=1770638, Predicted=1770638 (err=0)
Expected=6884485, Predicted=6884485 (err=0)
Expected=6450040, Predicted=6450040 (err=0)
Expected=7986826, Predicted=7986826 (err=0)
Expected=9774110, Predicted=9774109 (err=1)
Expected=5155910, Predicted=5155910 (err=0)
Expected=7752662, Predicted=7752662 (err=0)
Expected=3442226, Predicted=3442226 (err=0)
Expected=5684214, Predicted=5684214 (err=0)
Expected=1591847, Predicted=1591847 (err=0)
Expected=7645201, Predicted=7645201 (err=0)
Expected=3566720, Predicted=3566720 (err=0)
Expected=1331784, Predicted=1331784 (err=0)
Expected=9642369, Predicted=9642369 (err=0)
Expected=1639907, Predicted=1639907 (err=0)
Expected=3093148, Predicted=3093148 (err=0)
Expected=5224112, Predicted=5224112 (err=0)
Expected=737559, Predicted=737559 (err=0)
Expected=4163592, Predicted=4163592 (err=0)
Expected=9382248, Predicted=9382247 (err=1)
Expected=6952657, Predicted=6952657 (err=0)
Expected=8377462, Predicted=8377463 (err=-1)
Expected=4922092, Predicted=4922092 (err=0)
Expected=1867511, Predicted=1867511 (err=0)
Expected=3801365, Predicted=3801365 (err=0)
Expected=3148758, Predicted=3148758 (err=0)
Expected=3657608, Predicted=3657608 (err=0)
Expected=8532083, Predicted=8532084 (err=-1)
Expected=2747708, Predicted=2747708 (err=0)
Expected=7284510, Predicted=7284510 (err=0)
Expected=7269203, Predicted=7269203 (err=0)
Expected=9296088, Predicted=9296088 (err=0)
Expected=1583961, Predicted=1583961 (err=0)
Expected=7348969, Predicted=7348969 (err=0)
Expected=1159357, Predicted=1159357 (err=0)
Expected=2134009, Predicted=2134009 (err=0)
Expected=6172489, Predicted=6172489 (err=0)
Expected=8921368, Predicted=8921369 (err=-1)
Expected=6871767, Predicted=6871767 (err=0)
Expected=7615879, Predicted=7615879 (err=0)
Expected=214988, Predicted=214988 (err=0)
Expected=5941429, Predicted=5941429 (err=0)
Expected=4982961, Predicted=4982961 (err=0)
Expected=8912114, Predicted=8912115 (err=-1)
Expected=7060802, Predicted=7060802 (err=0)
Expected=1043759, Predicted=1043759 (err=0)
Expected=7641110, Predicted=7641110 (err=0)
Expected=8798507, Predicted=8798507 (err=0)
Expected=4076612, Predicted=4076612 (err=0)
Expected=530441, Predicted=530441 (err=0)
Expected=8585076, Predicted=8585076 (err=0)
Expected=9645058, Predicted=9645057 (err=1)
Expected=903195, Predicted=903195 (err=0)
Expected=3157633, Predicted=3157633 (err=0)
Expected=8147335, Predicted=8147336 (err=-1)
Expected=6943100, Predicted=6943100 (err=0)
Expected=3700531, Predicted=3700531 (err=0)
Expected=9404263, Predicted=9404262 (err=1)
Expected=7740199, Predicted=7740199 (err=0)
Expected=5287178, Predicted=5287178 (err=0)
Expected=4030304, Predicted=4030304 (err=0)
Expected=8173054, Predicted=8173054 (err=0)
Expected=8550129, Predicted=8550130 (err=-1)
Expected=9567041, Predicted=9567040 (err=1)
Expected=1210569, Predicted=1210569 (err=0)
Expected=9610955, Predicted=9610955 (err=0)
Expected=1848721, Predicted=1848721 (err=0)
Expected=4438393, Predicted=4438393 (err=0)
Expected=3722545, Predicted=3722545 (err=0)
Expected=6428618, Predicted=6428618 (err=0)
Expected=3746953, Predicted=3746953 (err=0)
Expected=6542199, Predicted=6542199 (err=0)
Expected=2844952, Predicted=2844952 (err=0)
Expected=4029316, Predicted=4029316 (err=0)
Expected=7802273, Predicted=7802273 (err=0)
Expected=9367109, Predicted=9367108 (err=1)
Expected=3053728, Predicted=3053728 (err=0)
Expected=5293032, Predicted=5293032 (err=0)
Expected=1468580, Predicted=1468580 (err=0)
Expected=8701498, Predicted=8701499 (err=-1)
Expected=6222872, Predicted=6222872 (err=0)
Expected=1555207, Predicted=1555207 (err=0)
Expected=6673078, Predicted=6673078 (err=0)
Expected=5080947, Predicted=5080947 (err=0)
Expected=7112419, Predicted=7112419 (err=0)
Expected=4029911, Predicted=4029911 (err=0)
Expected=4819520, Predicted=4819520 (err=0)
Expected=4938308, Predicted=4938308 (err=0)
Expected=5055981, Predicted=5055981 (err=0)
Expected=4969548, Predicted=4969548 (err=0)
Expected=9351306, Predicted=9351305 (err=1)
Expected=4495382, Predicted=4495382 (err=0)
Expected=1263816, Predicted=1263816 (err=0)
Expected=4981455, Predicted=4981455 (err=0)
Expected=788543, Predicted=788543 (err=0)
Expected=9365509, Predicted=9365509 (err=0)
Expected=582157, Predicted=582157 (err=0)
Expected=7083344, Predicted=7083344 (err=0)
Expected=2428830, Predicted=2428830 (err=0)
Expected=8913358, Predicted=8913358 (err=0)
Expected=4614777, Predicted=4614777 (err=0)
Expected=3975304, Predicted=3975304 (err=0)
Expected=5565290, Predicted=5565290 (err=0)
Expected=8379667, Predicted=8379667 (err=0)
Expected=8458529, Predicted=8458530 (err=-1)
Expected=5415005, Predicted=5415005 (err=0)
Expected=1076831, Predicted=1076831 (err=0)
Expected=115956, Predicted=115956 (err=0)
Expected=7589990, Predicted=7589990 (err=0)
Expected=433214, Predicted=433214 (err=0)
Expected=1478130, Predicted=1478130 (err=0)
Expected=291096, Predicted=291096 (err=0)
Expected=5593319, Predicted=5593319 (err=0)
Expected=1130062, Predicted=1130062 (err=0)
Expected=3026658, Predicted=3026658 (err=0)
Expected=3028401, Predicted=3028401 (err=0)
Expected=9517488, Predicted=9517487 (err=1)
Expected=2279137, Predicted=2279137 (err=0)
Expected=2050617, Predicted=2050617 (err=0)
Expected=7292801, Predicted=7292801 (err=0)
Expected=7829320, Predicted=7829320 (err=0)
Expected=4517203, Predicted=4517203 (err=0)
Expected=5988958, Predicted=5988958 (err=0)
Expected=1370760, Predicted=1370760 (err=0)
Expected=1536272, Predicted=1536272 (err=0)
Expected=1585004, Predicted=1585004 (err=0)
Expected=1739226, Predicted=1739226 (err=0)
Expected=8286589, Predicted=8286589 (err=0)
Expected=3301688, Predicted=3301688 (err=0)
Expected=5685755, Predicted=5685755 (err=0)
Expected=5387753, Predicted=5387753 (err=0)
Expected=1340574, Predicted=1340574 (err=0)
Expected=27497, Predicted=27497 (err=0)
Expected=848173, Predicted=848173 (err=0)
Expected=291150, Predicted=291150 (err=0)
Expected=9292123, Predicted=9292123 (err=0)
Expected=8640187, Predicted=8640187 (err=0)
Expected=1594084, Predicted=1594084 (err=0)
Expected=2621823, Predicted=2621823 (err=0)
Expected=2602555, Predicted=2602555 (err=0)
Expected=930914, Predicted=930914 (err=0)
Expected=777974, Predicted=777974 (err=0)
Expected=4191101, Predicted=4191101 (err=0)
Expected=5293465, Predicted=5293465 (err=0)
Expected=4994862, Predicted=4994862 (err=0)
Expected=9593928, Predicted=9593927 (err=1)
Expected=3448694, Predicted=3448694 (err=0)
Expected=407874, Predicted=407874 (err=0)
Expected=1102902, Predicted=1102902 (err=0)
Expected=332846, Predicted=332846 (err=0)
Expected=1254086, Predicted=1254086 (err=0)
Expected=5855557, Predicted=5855557 (err=0)
Expected=4484052, Predicted=4484052 (err=0)
Expected=3186460, Predicted=3186460 (err=0)
Expected=1141652, Predicted=1141652 (err=0)
Expected=1253654, Predicted=1253654 (err=0)
Expected=216016, Predicted=216016 (err=0)
Expected=1988808, Predicted=1988808 (err=0)
Expected=4119607, Predicted=4119607 (err=0)
Expected=1091559, Predicted=1091559 (err=0)
Expected=3473694, Predicted=3473694 (err=0)
Expected=483741, Predicted=483741 (err=0)
Expected=8606611, Predicted=8606611 (err=0)
Expected=4802570, Predicted=4802570 (err=0)
Expected=3963590, Predicted=3963590 (err=0)
Expected=3479284, Predicted=3479284 (err=0)
Expected=3101810, Predicted=3101810 (err=0)
Expected=6531742, Predicted=6531742 (err=0)
Expected=553125, Predicted=553125 (err=0)
Expected=1989859, Predicted=1989859 (err=0)
Expected=9174649, Predicted=9174650 (err=-1)
Expected=8117530, Predicted=8117530 (err=0)
Expected=6349354, Predicted=6349354 (err=0)
Expected=8940375, Predicted=8940375 (err=0)
Expected=3831944, Predicted=3831944 (err=0)
Expected=7805166, Predicted=7805166 (err=0)
Expected=8886011, Predicted=8886012 (err=-1)
Expected=9156911, Predicted=9156911 (err=0)
Expected=5662654, Predicted=5662654 (err=0)
Expected=2684403, Predicted=2684403 (err=0)
Expected=9317733, Predicted=9317732 (err=1)
Expected=6141332, Predicted=6141332 (err=0)
Expected=4284785, Predicted=4284785 (err=0)
Expected=1455428, Predicted=1455428 (err=0)
Expected=9499168, Predicted=9499167 (err=1)
Expected=8561457, Predicted=8561457 (err=0)
Expected=6245728, Predicted=6245728 (err=0)
Expected=9677337, Predicted=9677336 (err=1)
Expected=8974346, Predicted=8974347 (err=-1)
Expected=1297892, Predicted=1297892 (err=0)
Expected=7449110, Predicted=7449110 (err=0)
Expected=6419872, Predicted=6419872 (err=0)
Expected=2814330, Predicted=2814330 (err=0)
Expected=9616575, Predicted=9616575 (err=0)
Expected=9025423, Predicted=9025424 (err=-1)
Expected=8122883, Predicted=8122883 (err=0)
Expected=8989144, Predicted=8989145 (err=-1)
Expected=9442737, Predicted=9442737 (err=0)
Expected=3527227, Predicted=3527227 (err=0)
Expected=1281310, Predicted=1281310 (err=0)
Expected=350725, Predicted=350725 (err=0)
Expected=2370050, Predicted=2370050 (err=0)
Expected=3085208, Predicted=3085208 (err=0)
Expected=139224, Predicted=139224 (err=0)
Expected=7619845, Predicted=7619845 (err=0)
Expected=8295416, Predicted=8295417 (err=-1)
Expected=9133408, Predicted=9133409 (err=-1)
Expected=3863620, Predicted=3863620 (err=0)
Expected=2724944, Predicted=2724944 (err=0)
Expected=1091895, Predicted=1091895 (err=0)
Expected=1984454, Predicted=1984454 (err=0)
Expected=8000652, Predicted=8000652 (err=0)
Expected=2608360, Predicted=2608360 (err=0)
Expected=7888609, Predicted=7888609 (err=0)
Expected=461680, Predicted=461680 (err=0)
Expected=4100816, Predicted=4100816 (err=0)
Expected=9313304, Predicted=9313303 (err=1)
Expected=3051461, Predicted=3051461 (err=0)
Expected=9938857, Predicted=9938856 (err=1)
Expected=7343530, Predicted=7343530 (err=0)
Expected=5878809, Predicted=5878809 (err=0)
Expected=8675855, Predicted=8675855 (err=0)
Expected=7485778, Predicted=7485778 (err=0)
Expected=7252910, Predicted=7252910 (err=0)
Expected=8414321, Predicted=8414322 (err=-1)
Expected=4222440, Predicted=4222440 (err=0)
Expected=5870790, Predicted=5870790 (err=0)
Expected=2986225, Predicted=2986225 (err=0)
Expected=100548, Predicted=100548 (err=0)
Expected=3154597, Predicted=3154597 (err=0)
Expected=1895992, Predicted=1895992 (err=0)
Expected=1550731, Predicted=1550731 (err=0)
Expected=1713445, Predicted=1713445 (err=0)
Expected=2896686, Predicted=2896686 (err=0)
Expected=4104902, Predicted=4104902 (err=0)
Expected=5391219, Predicted=5391219 (err=0)
Expected=304098, Predicted=304098 (err=0)
Expected=9295841, Predicted=9295840 (err=1)
Expected=3460373, Predicted=3460373 (err=0)
Expected=317766, Predicted=317766 (err=0)
Expected=2852866, Predicted=2852866 (err=0)
Expected=9122438, Predicted=9122438 (err=0)
Expected=4587938, Predicted=4587938 (err=0)
Expected=3941823, Predicted=3941823 (err=0)
Expected=8119233, Predicted=8119233 (err=0)
Expected=1241855, Predicted=1241855 (err=0)
Expected=1714105, Predicted=1714105 (err=0)
Expected=4562439, Predicted=4562439 (err=0)
Expected=2571547, Predicted=2571547 (err=0)
Expected=6899929, Predicted=6899929 (err=0)
Expected=3180478, Predicted=3180478 (err=0)
Expected=496069, Predicted=496069 (err=0)
Expected=9823573, Predicted=9823573 (err=0)
Expected=9550323, Predicted=9550322 (err=1)
Expected=5204669, Predicted=5204669 (err=0)
Expected=3956150, Predicted=3956150 (err=0)
Expected=1721698, Predicted=1721698 (err=0)
Expected=5500577, Predicted=5500577 (err=0)
Expected=1504083, Predicted=1504083 (err=0)
Expected=9556868, Predicted=9556867 (err=1)
Expected=6469837, Predicted=6469837 (err=0)
Expected=1763561, Predicted=1763561 (err=0)
Expected=2925325, Predicted=2925325 (err=0)
Expected=5058161, Predicted=5058161 (err=0)
Expected=5645126, Predicted=5645126 (err=0)
Expected=2587983, Predicted=2587983 (err=0)
Expected=9776832, Predicted=9776831 (err=1)
Expected=2395898, Predicted=2395898 (err=0)
Expected=6118497, Predicted=6118497 (err=0)
Expected=9909817, Predicted=9909816 (err=1)
Expected=1086704, Predicted=1086704 (err=0)
Expected=9675802, Predicted=9675801 (err=1)
Expected=8092784, Predicted=8092784 (err=0)
Expected=1122929, Predicted=1122929 (err=0)
Expected=6217878, Predicted=6217878 (err=0)
Expected=2730045, Predicted=2730045 (err=0)
Expected=5914897, Predicted=5914897 (err=0)
Expected=1565723, Predicted=1565723 (err=0)
Expected=9975846, Predicted=9975845 (err=1)
Expected=7372400, Predicted=7372400 (err=0)
Expected=8400764, Predicted=8400764 (err=0)
Expected=9589135, Predicted=9589134 (err=1)
Expected=4483972, Predicted=4483972 (err=0)
Expected=5612328, Predicted=5612328 (err=0)
Expected=5390803, Predicted=5390803 (err=0)
Expected=2783859, Predicted=2783859 (err=0)
Expected=8229670, Predicted=8229671 (err=-1)
Expected=6774186, Predicted=6774186 (err=0)
Expected=3879338, Predicted=3879338 (err=0)
Expected=3465013, Predicted=3465013 (err=0)
Expected=5521111, Predicted=5521111 (err=0)
Expected=5488485, Predicted=5488485 (err=0)
Expected=6638483, Predicted=6638483 (err=0)
Expected=3906781, Predicted=3906781 (err=0)
Expected=3565946, Predicted=3565946 (err=0)
Expected=1438364, Predicted=1438364 (err=0)
Expected=4085879, Predicted=4085879 (err=0)
Expected=4299014, Predicted=4299014 (err=0)
Expected=2805145, Predicted=2805145 (err=0)
Expected=4384122, Predicted=4384122 (err=0)
Expected=9063334, Predicted=9063334 (err=0)
Expected=4898944, Predicted=4898944 (err=0)
Expected=8537497, Predicted=8537498 (err=-1)
Expected=1915178, Predicted=1915178 (err=0)
Expected=6931748, Predicted=6931748 (err=0)
Expected=2000100, Predicted=2000100 (err=0)
Expected=8868397, Predicted=8868397 (err=0)
Expected=1063725, Predicted=1063725 (err=0)
Expected=2301681, Predicted=2301681 (err=0)
Expected=9878723, Predicted=9878722 (err=1)
Expected=612646, Predicted=612646 (err=0)
Expected=6923278, Predicted=6923278 (err=0)
Expected=5362924, Predicted=5362924 (err=0)
Expected=8711660, Predicted=8711661 (err=-1)
Expected=504851, Predicted=504851 (err=0)
Expected=6142360, Predicted=6142360 (err=0)
Expected=6589114, Predicted=6589114 (err=0)
Expected=9833193, Predicted=9833192 (err=1)
Expected=775003, Predicted=775003 (err=0)
Expected=650889, Predicted=650889 (err=0)
Expected=4535912, Predicted=4535912 (err=0)
Expected=1728880, Predicted=1728880 (err=0)
Expected=2101086, Predicted=2101086 (err=0)
Expected=4596880, Predicted=4596880 (err=0)
Expected=8783513, Predicted=8783513 (err=0)
Expected=1809842, Predicted=1809842 (err=0)
Expected=8926083, Predicted=8926083 (err=0)
Expected=3121291, Predicted=3121291 (err=0)
Expected=3166989, Predicted=3166989 (err=0)
Expected=4940998, Predicted=4940998 (err=0)
Expected=340952, Predicted=340952 (err=0)
Expected=3676616, Predicted=3676616 (err=0)
