RMSE: 0.000000
generatedErrors : 0
Accuracy :Accuracy :100.0%
Expected=6415218, Predicted=6415218 (err=0)
Expected=8226588, Predicted=8226588 (err=0)
Expected=2342222, Predicted=2342222 (err=0)
Expected=6393831, Predicted=6393831 (err=0)
Expected=2280842, Predicted=2280842 (err=0)
Expected=6105793, Predicted=6105793 (err=0)
Expected=1295469, Predicted=1295469 (err=0)
Expected=5186052, Predicted=5186052 (err=0)
Expected=9767223, Predicted=9767223 (err=0)
Expected=9011060, Predicted=9011060 (err=0)
Expected=9149042, Predicted=9149042 (err=0)
Expected=2481503, Predicted=2481503 (err=0)
Expected=4118917, Predicted=4118917 (err=0)
Expected=7944117, Predicted=7944117 (err=0)
Expected=1607919, Predicted=1607919 (err=0)
Expected=7226619, Predicted=7226619 (err=0)
Expected=7627539, Predicted=7627539 (err=0)
Expected=3780943, Predicted=3780943 (err=0)
Expected=8089103, Predicted=8089103 (err=0)
Expected=2906830, Predicted=2906830 (err=0)
Expected=6314553, Predicted=6314553 (err=0)
Expected=4971414, Predicted=4971414 (err=0)
Expected=990768, Predicted=990768 (err=0)
Expected=8358179, Predicted=8358179 (err=0)
Expected=5456390, Predicted=5456390 (err=0)
Expected=7305962, Predicted=7305962 (err=0)
Expected=7614120, Predicted=7614120 (err=0)
Expected=6270076, Predicted=6270076 (err=0)
Expected=9077473, Predicted=9077473 (err=0)
Expected=2591395, Predicted=2591395 (err=0)
Expected=5102859, Predicted=5102859 (err=0)
Expected=8113024, Predicted=8113024 (err=0)
Expected=3787335, Predicted=3787335 (err=0)
Expected=2056236, Predicted=2056236 (err=0)
Expected=8538304, Predicted=8538304 (err=0)
Expected=1893579, Predicted=1893579 (err=0)
Expected=3357417, Predicted=3357417 (err=0)
Expected=7791833, Predicted=7791833 (err=0)
Expected=8249003, Predicted=8249003 (err=0)
Expected=116095, Predicted=116095 (err=0)
Expected=1073527, Predicted=1073527 (err=0)
Expected=895066, Predicted=895066 (err=0)
Expected=6418707, Predicted=6418707 (err=0)
Expected=5933247, Predicted=5933247 (err=0)
Expected=4851983, Predicted=4851983 (err=0)
Expected=7757443, Predicted=7757443 (err=0)
Expected=6742140, Predicted=6742140 (err=0)
Expected=6249318, Predicted=6249318 (err=0)
Expected=1021833, Predicted=1021833 (err=0)
Expected=6186603, Predicted=6186603 (err=0)
Expected=3739018, Predicted=3739018 (err=0)
Expected=4836747, Predicted=4836747 (err=0)
Expected=4373535, Predicted=4373535 (err=0)
Expected=4593013, Predicted=4593013 (err=0)
Expected=9226877, Predicted=9226877 (err=0)
Expected=2138391, Predicted=2138391 (err=0)
Expected=1597346, Predicted=1597346 (err=0)
Expected=7461485, Predicted=7461485 (err=0)
Expected=9598887, Predicted=9598887 (err=0)
Expected=3376944, Predicted=3376944 (err=0)
Expected=877057, Predicted=877057 (err=0)
Expected=8031729, Predicted=8031729 (err=0)
Expected=3854443, Predicted=3854443 (err=0)
Expected=144859, Predicted=144859 (err=0)
Expected=507346, Predicted=507346 (err=0)
Expected=1496786, Predicted=1496786 (err=0)
Expected=3863029, Predicted=3863029 (err=0)
Expected=5408013, Predicted=5408013 (err=0)
Expected=7697595, Predicted=7697595 (err=0)
Expected=9962234, Predicted=9962234 (err=0)
Expected=5134025, Predicted=5134025 (err=0)
Expected=7559605, Predicted=7559605 (err=0)
Expected=1265059, Predicted=1265059 (err=0)
Expected=1651807, Predicted=1651807 (err=0)
Expected=5614914, Predicted=5614914 (err=0)
Expected=5962685, Predicted=5962685 (err=0)
Expected=8258363, Predicted=8258363 (err=0)
Expected=2379742, Predicted=2379742 (err=0)
Expected=5231826, Predicted=5231826 (err=0)
Expected=8050584, Predicted=8050584 (err=0)
Expected=6616228, Predicted=6616228 (err=0)
Expected=1472313, Predicted=1472313 (err=0)
Expected=4386155, Predicted=4386155 (err=0)
Expected=8355650, Predicted=8355650 (err=0)
Expected=631876, Predicted=631876 (err=0)
Expected=1084358, Predicted=1084358 (err=0)
Expected=5986183, Predicted=5986183 (err=0)
Expected=7943570, Predicted=7943570 (err=0)
Expected=551628, Predicted=551628 (err=0)
Expected=6025282, Predicted=6025282 (err=0)
Expected=9606237, Predicted=9606237 (err=0)
Expected=5108242, Predicted=5108242 (err=0)
Expected=98008, Predicted=98008 (err=0)
Expected=5076276, Predicted=5076276 (err=0)
Expected=1721750, Predicted=1721750 (err=0)
Expected=5396842, Predicted=5396842 (err=0)
Expected=973774, Predicted=973774 (err=0)
Expected=8629062, Predicted=8629062 (err=0)
Expected=5754884, Predicted=5754884 (err=0)
Expected=881822, Predicted=881822 (err=0)
Expected=348274, Predicted=348274 (err=0)
Expected=8358176, Predicted=8358176 (err=0)
Expected=3143666, Predicted=3143666 (err=0)
Expected=4387341, Predicted=4387341 (err=0)
Expected=8984558, Predicted=8984558 (err=0)
Expected=2549905, Predicted=2549905 (err=0)
Expected=5582346, Predicted=5582346 (err=0)
Expected=3725411, Predicted=3725411 (err=0)
Expected=8510668, Predicted=8510668 (err=0)
Expected=9380758, Predicted=9380758 (err=0)
Expected=8229499, Predicted=8229499 (err=0)
Expected=5288309, Predicted=5288309 (err=0)
Expected=3913563, Predicted=3913563 (err=0)
Expected=8842232, Predicted=8842232 (err=0)
Expected=1753455, Predicted=1753455 (err=0)
Expected=9199890, Predicted=9199890 (err=0)
Expected=9924060, Predicted=9924060 (err=0)
Expected=6916997, Predicted=6916997 (err=0)
Expected=2569730, Predicted=2569730 (err=0)
Expected=1431094, Predicted=1431094 (err=0)
Expected=5199840, Predicted=5199840 (err=0)
Expected=9341987, Predicted=9341987 (err=0)
Expected=7224375, Predicted=7224375 (err=0)
Expected=6634134, Predicted=6634134 (err=0)
Expected=5178635, Predicted=5178635 (err=0)
Expected=4408685, Predicted=4408685 (err=0)
Expected=13056, Predicted=13056 (err=0)
Expected=9411051, Predicted=9411051 (err=0)
Expected=53536, Predicted=53536 (err=0)
Expected=7980377, Predicted=7980377 (err=0)
Expected=9514765, Predicted=9514765 (err=0)
Expected=4040730, Predicted=4040730 (err=0)
Expected=8984635, Predicted=8984635 (err=0)
Expected=7061472, Predicted=7061472 (err=0)
Expected=2361116, Predicted=2361116 (err=0)
Expected=3714915, Predicted=3714915 (err=0)
Expected=1898778, Predicted=1898778 (err=0)
Expected=2818961, Predicted=2818961 (err=0)
Expected=7261041, Predicted=7261041 (err=0)
Expected=7386147, Predicted=7386147 (err=0)
Expected=8334866, Predicted=8334866 (err=0)
Expected=4923303, Predicted=4923303 (err=0)
Expected=2914186, Predicted=2914186 (err=0)
Expected=2637702, Predicted=2637702 (err=0)
Expected=5458155, Predicted=5458155 (err=0)
Expected=3082825, Predicted=3082825 (err=0)
Expected=8329617, Predicted=8329617 (err=0)
Expected=8635295, Predicted=8635295 (err=0)
Expected=4124250, Predicted=4124250 (err=0)
Expected=8222588, Predicted=8222588 (err=0)
Expected=7830806, Predicted=7830806 (err=0)
Expected=7690777, Predicted=7690777 (err=0)
Expected=1336991, Predicted=1336991 (err=0)
Expected=8980185, Predicted=8980185 (err=0)
Expected=6639402, Predicted=6639402 (err=0)
Expected=3992173, Predicted=3992173 (err=0)
Expected=9622367, Predicted=9622367 (err=0)
Expected=2588372, Predicted=2588372 (err=0)
Expected=5078335, Predicted=5078335 (err=0)
Expected=980297, Predicted=980297 (err=0)
Expected=6369495, Predicted=6369495 (err=0)
Expected=5284393, Predicted=5284393 (err=0)
Expected=8016936, Predicted=8016936 (err=0)
Expected=9317666, Predicted=9317666 (err=0)
Expected=4522200, Predicted=4522200 (err=0)
Expected=2382688, Predicted=2382688 (err=0)
Expected=9573534, Predicted=9573534 (err=0)
Expected=7354527, Predicted=7354527 (err=0)
Expected=1124468, Predicted=1124468 (err=0)
Expected=1417579, Predicted=1417579 (err=0)
Expected=3439163, Predicted=3439163 (err=0)
Expected=9294431, Predicted=9294431 (err=0)
Expected=2665914, Predicted=2665914 (err=0)
Expected=6455530, Predicted=6455530 (err=0)
Expected=8886864, Predicted=8886864 (err=0)
Expected=4208456, Predicted=4208456 (err=0)
Expected=1862509, Predicted=1862509 (err=0)
Expected=5919912, Predicted=5919912 (err=0)
Expected=7413287, Predicted=7413287 (err=0)
Expected=3773845, Predicted=3773845 (err=0)
Expected=4227998, Predicted=4227998 (err=0)
Expected=6013647, Predicted=6013647 (err=0)
Expected=3528267, Predicted=3528267 (err=0)
Expected=7667907, Predicted=7667907 (err=0)
Expected=9205470, Predicted=9205470 (err=0)
Expected=2156030, Predicted=2156030 (err=0)
Expected=3555980, Predicted=3555980 (err=0)
Expected=8621212, Predicted=8621212 (err=0)
Expected=3434332, Predicted=3434332 (err=0)
Expected=5096576, Predicted=5096576 (err=0)
Expected=2683192, Predicted=2683192 (err=0)
Expected=8589295, Predicted=8589295 (err=0)
Expected=8160884, Predicted=8160884 (err=0)
Expected=7367281, Predicted=7367281 (err=0)
Expected=9369051, Predicted=9369051 (err=0)
Expected=6510080, Predicted=6510080 (err=0)
Expected=5216923, Predicted=5216923 (err=0)
Expected=8003901, Predicted=8003901 (err=0)
Expected=4520729, Predicted=4520729 (err=0)
Expected=608528, Predicted=608528 (err=0)
Expected=769497, Predicted=769497 (err=0)
Expected=8333529, Predicted=8333529 (err=0)
Expected=2156889, Predicted=2156889 (err=0)
Expected=82258, Predicted=82258 (err=0)
Expected=6151247, Predicted=6151247 (err=0)
Expected=2390481, Predicted=2390481 (err=0)
Expected=8523943, Predicted=8523943 (err=0)
Expected=6565679, Predicted=6565679 (err=0)
Expected=9165694, Predicted=9165694 (err=0)
Expected=1288756, Predicted=1288756 (err=0)
Expected=352064, Predicted=352064 (err=0)
Expected=2089931, Predicted=2089931 (err=0)
Expected=9379223, Predicted=9379223 (err=0)
Expected=2183132, Predicted=2183132 (err=0)
Expected=9247927, Predicted=9247927 (err=0)
Expected=7262126, Predicted=7262126 (err=0)
Expected=9597597, Predicted=9597597 (err=0)
Expected=8730960, Predicted=8730960 (err=0)
Expected=127113, Predicted=127113 (err=0)
Expected=9478972, Predicted=9478972 (err=0)
Expected=4938774, Predicted=4938774 (err=0)
Expected=2187795, Predicted=2187795 (err=0)
Expected=6231859, Predicted=6231859 (err=0)
Expected=5097418, Predicted=5097418 (err=0)
Expected=6393480, Predicted=6393480 (err=0)
Expected=3332298, Predicted=3332298 (err=0)
Expected=8296723, Predicted=8296723 (err=0)
Expected=4626751, Predicted=4626751 (err=0)
Expected=2189587, Predicted=2189587 (err=0)
Expected=8662430, Predicted=8662430 (err=0)
Expected=4863569, Predicted=4863569 (err=0)
Expected=2431630, Predicted=2431630 (err=0)
Expected=8646280, Predicted=8646280 (err=0)
Expected=6936699, Predicted=6936699 (err=0)
Expected=9516704, Predicted=9516704 (err=0)
Expected=9080352, Predicted=9080352 (err=0)
Expected=6389159, Predicted=6389159 (err=0)
Expected=5579632, Predicted=5579632 (err=0)
Expected=7509992, Predicted=7509992 (err=0)
Expected=8483411, Predicted=8483411 (err=0)
Expected=6784585, Predicted=6784585 (err=0)
Expected=1393109, Predicted=1393109 (err=0)
Expected=2239074, Predicted=2239074 (err=0)
Expected=9449611, Predicted=9449611 (err=0)
Expected=6038810, Predicted=6038810 (err=0)
Expected=3369315, Predicted=3369315 (err=0)
Expected=9430499, Predicted=9430499 (err=0)
Expected=9979541, Predicted=9979541 (err=0)
Expected=8491526, Predicted=8491526 (err=0)
Expected=4594098, Predicted=4594098 (err=0)
Expected=1292549, Predicted=1292549 (err=0)
Expected=4324275, Predicted=4324275 (err=0)
Expected=4186931, Predicted=4186931 (err=0)
Expected=8230489, Predicted=8230489 (err=0)
Expected=4389576, Predicted=4389576 (err=0)
Expected=6729735, Predicted=6729735 (err=0)
Expected=8806624, Predicted=8806624 (err=0)
Expected=7858540, Predicted=7858540 (err=0)
Expected=5818318, Predicted=5818318 (err=0)
Expected=2748735, Predicted=2748735 (err=0)
Expected=9976395, Predicted=9976395 (err=0)
Expected=7383808, Predicted=7383808 (err=0)
Expected=9051605, Predicted=9051605 (err=0)
Expected=8693763, Predicted=8693763 (err=0)
Expected=5327225, Predicted=5327225 (err=0)
Expected=5741429, Predicted=5741429 (err=0)
Expected=7148232, Predicted=7148232 (err=0)
Expected=9249739, Predicted=9249739 (err=0)
Expected=6819215, Predicted=6819215 (err=0)
Expected=585679, Predicted=585679 (err=0)
Expected=6067918, Predicted=6067918 (err=0)
Expected=2776384, Predicted=2776384 (err=0)
Expected=7078586, Predicted=7078586 (err=0)
Expected=635134, Predicted=635134 (err=0)
Expected=5362569, Predicted=5362569 (err=0)
Expected=3066520, Predicted=3066520 (err=0)
Expected=4621753, Predicted=4621753 (err=0)
Expected=9968196, Predicted=9968196 (err=0)
Expected=8203512, Predicted=8203512 (err=0)
Expected=614242, Predicted=614242 (err=0)
Expected=1443569, Predicted=1443569 (err=0)
Expected=7726651, Predicted=7726651 (err=0)
Expected=6749238, Predicted=6749238 (err=0)
Expected=9475246, Predicted=9475246 (err=0)
Expected=3031974, Predicted=3031974 (err=0)
Expected=6963815, Predicted=6963815 (err=0)
Expected=6183889, Predicted=6183889 (err=0)
Expected=3720779, Predicted=3720779 (err=0)
Expected=873800, Predicted=873800 (err=0)
Expected=7260179, Predicted=7260179 (err=0)
Expected=3173637, Predicted=3173637 (err=0)
Expected=9280385, Predicted=9280385 (err=0)
Expected=4112537, Predicted=4112537 (err=0)
Expected=3372756, Predicted=3372756 (err=0)
Expected=8972572, Predicted=8972572 (err=0)
Expected=3444384, Predicted=3444384 (err=0)
Expected=8567485, Predicted=8567485 (err=0)
Expected=4418957, Predicted=4418957 (err=0)
Expected=2083375, Predicted=2083375 (err=0)
Expected=6909678, Predicted=6909678 (err=0)
Expected=5914519, Predicted=5914519 (err=0)
Expected=4917843, Predicted=4917843 (err=0)
Expected=6801623, Predicted=6801623 (err=0)
Expected=3743694, Predicted=3743694 (err=0)
Expected=3167853, Predicted=3167853 (err=0)
Expected=3534144, Predicted=3534144 (err=0)
Expected=9787676, Predicted=9787676 (err=0)
Expected=7434263, Predicted=7434263 (err=0)
Expected=7371020, Predicted=7371020 (err=0)
Expected=7119212, Predicted=7119212 (err=0)
Expected=4056444, Predicted=4056444 (err=0)
Expected=4809386, Predicted=4809386 (err=0)
Expected=7817483, Predicted=7817483 (err=0)
Expected=7693608, Predicted=7693608 (err=0)
Expected=7462528, Predicted=7462528 (err=0)
Expected=1712308, Predicted=1712308 (err=0)
Expected=7382269, Predicted=7382269 (err=0)
Expected=3164708, Predicted=3164708 (err=0)
Expected=108011, Predicted=108011 (err=0)
Expected=6881438, Predicted=6881438 (err=0)
Expected=1122854, Predicted=1122854 (err=0)
Expected=6220423, Predicted=6220423 (err=0)
Expected=8054631, Predicted=8054631 (err=0)
Expected=9382209, Predicted=9382209 (err=0)
Expected=5487680, Predicted=5487680 (err=0)
Expected=8981400, Predicted=8981400 (err=0)
Expected=8124397, Predicted=8124397 (err=0)
Expected=8878794, Predicted=8878794 (err=0)
Expected=935738, Predicted=935738 (err=0)
Expected=9430019, Predicted=9430019 (err=0)
Expected=4990306, Predicted=4990306 (err=0)
Expected=8635567, Predicted=8635567 (err=0)
Expected=7048609, Predicted=7048609 (err=0)
Expected=7936700, Predicted=7936700 (err=0)
Expected=7958949, Predicted=7958949 (err=0)
Expected=4756434, Predicted=4756434 (err=0)
Expected=2540102, Predicted=2540102 (err=0)
Expected=6142417, Predicted=6142417 (err=0)
Expected=9775142, Predicted=9775142 (err=0)
Expected=9488632, Predicted=9488632 (err=0)
Expected=8974672, Predicted=8974672 (err=0)
Expected=9911, Predicted=9911 (err=0)
Expected=7561373, Predicted=7561373 (err=0)
Expected=7788798, Predicted=7788798 (err=0)
Expected=4145894, Predicted=4145894 (err=0)
Expected=5288931, Predicted=5288931 (err=0)
Expected=4320497, Predicted=4320497 (err=0)
Expected=2766885, Predicted=2766885 (err=0)
Expected=9557907, Predicted=9557907 (err=0)
Expected=9173383, Predicted=9173383 (err=0)
Expected=433622, Predicted=433622 (err=0)
Expected=5552510, Predicted=5552510 (err=0)
Expected=6025943, Predicted=6025943 (err=0)
Expected=4513822, Predicted=4513822 (err=0)
Expected=4905368, Predicted=4905368 (err=0)
Expected=931842, Predicted=931842 (err=0)
Expected=7899086, Predicted=7899086 (err=0)
Expected=6550072, Predicted=6550072 (err=0)
Expected=4335600, Predicted=4335600 (err=0)
Expected=927263, Predicted=927263 (err=0)
Expected=4773029, Predicted=4773029 (err=0)
Expected=9513655, Predicted=9513655 (err=0)
Expected=8001254, Predicted=8001254 (err=0)
Expected=3254155, Predicted=3254155 (err=0)
Expected=2968269, Predicted=2968269 (err=0)
Expected=7810889, Predicted=7810889 (err=0)
Expected=3675304, Predicted=3675304 (err=0)
Expected=3877963, Predicted=3877963 (err=0)
Expected=9722142, Predicted=9722142 (err=0)
Expected=2852709, Predicted=2852709 (err=0)
Expected=8012162, Predicted=8012162 (err=0)
Expected=8397326, Predicted=8397326 (err=0)
Expected=9577580, Predicted=9577580 (err=0)
Expected=634593, Predicted=634593 (err=0)
Expected=1267967, Predicted=1267967 (err=0)
Expected=7289282, Predicted=7289282 (err=0)
Expected=7085296, Predicted=7085296 (err=0)
Expected=6424195, Predicted=6424195 (err=0)
Expected=7408697, Predicted=7408697 (err=0)
Expected=591921, Predicted=591921 (err=0)
Expected=8437926, Predicted=8437926 (err=0)
Expected=795357, Predicted=795357 (err=0)
Expected=9561430, Predicted=9561430 (err=0)
Expected=1745735, Predicted=1745735 (err=0)
Expected=3029655, Predicted=3029655 (err=0)
Expected=8345731, Predicted=8345731 (err=0)
Expected=2323165, Predicted=2323165 (err=0)
Expected=180799, Predicted=180799 (err=0)
Expected=7403780, Predicted=7403780 (err=0)
Expected=2120982, Predicted=2120982 (err=0)
Expected=9762253, Predicted=9762253 (err=0)
Expected=7318471, Predicted=7318471 (err=0)
Expected=260222, Predicted=260222 (err=0)
Expected=9061634, Predicted=9061634 (err=0)
Expected=6933704, Predicted=6933704 (err=0)
Expected=3469061, Predicted=3469061 (err=0)
Expected=2481832, Predicted=2481832 (err=0)
Expected=571299, Predicted=571299 (err=0)
Expected=472664, Predicted=472664 (err=0)
Expected=1160029, Predicted=1160029 (err=0)
Expected=9608305, Predicted=9608305 (err=0)
Expected=9601926, Predicted=9601926 (err=0)
Expected=9968189, Predicted=9968189 (err=0)
Expected=6582923, Predicted=6582923 (err=0)
Expected=5272437, Predicted=5272437 (err=0)
Expected=8107481, Predicted=8107481 (err=0)
Expected=2519977, Predicted=2519977 (err=0)
Expected=3802245, Predicted=3802245 (err=0)
Expected=8969308, Predicted=8969308 (err=0)
Expected=5697274, Predicted=5697274 (err=0)
Expected=9209021, Predicted=9209021 (err=0)
Expected=676082, Predicted=676082 (err=0)
Expected=5557694, Predicted=5557694 (err=0)
Expected=860087, Predicted=860087 (err=0)
Expected=3618578, Predicted=3618578 (err=0)
Expected=6330428, Predicted=6330428 (err=0)
Expected=1293688, Predicted=1293688 (err=0)
Expected=4598540, Predicted=4598540 (err=0)
Expected=7281781, Predicted=7281781 (err=0)
Expected=6934695, Predicted=6934695 (err=0)
Expected=9163945, Predicted=9163945 (err=0)
Expected=3880828, Predicted=3880828 (err=0)
Expected=4940790, Predicted=4940790 (err=0)
Expected=7965438, Predicted=7965438 (err=0)
Expected=2914988, Predicted=2914988 (err=0)
Expected=4097942, Predicted=4097942 (err=0)
Expected=9739267, Predicted=9739267 (err=0)
Expected=3016747, Predicted=3016747 (err=0)
Expected=3789686, Predicted=3789686 (err=0)
Expected=504786, Predicted=504786 (err=0)
Expected=1060742, Predicted=1060742 (err=0)
Expected=6111160, Predicted=6111160 (err=0)
Expected=9686520, Predicted=9686520 (err=0)
Expected=5743002, Predicted=5743002 (err=0)
Expected=5040718, Predicted=5040718 (err=0)
Expected=2566989, Predicted=2566989 (err=0)
Expected=121114, Predicted=121114 (err=0)
Expected=2279030, Predicted=2279030 (err=0)
Expected=4972963, Predicted=4972963 (err=0)
Expected=2394026, Predicted=2394026 (err=0)
Expected=2818166, Predicted=2818166 (err=0)
Expected=2754787, Predicted=2754787 (err=0)
Expected=2625794, Predicted=2625794 (err=0)
Expected=6141420, Predicted=6141420 (err=0)
Expected=5819214, Predicted=5819214 (err=0)
Expected=2017627, Predicted=2017627 (err=0)
Expected=2487599, Predicted=2487599 (err=0)
Expected=398204, Predicted=398204 (err=0)
Expected=6429003, Predicted=6429003 (err=0)
Expected=370593, Predicted=370593 (err=0)
Expected=5992130, Predicted=5992130 (err=0)
Expected=8007027, Predicted=8007027 (err=0)
Expected=7159466, Predicted=7159466 (err=0)
Expected=6094422, Predicted=6094422 (err=0)
Expected=5703413, Predicted=5703413 (err=0)
Expected=2282729, Predicted=2282729 (err=0)
Expected=3463867, Predicted=3463867 (err=0)
Expected=5298713, Predicted=5298713 (err=0)
Expected=7696390, Predicted=7696390 (err=0)
Expected=7627885, Predicted=7627885 (err=0)
Expected=6404285, Predicted=6404285 (err=0)
Expected=2233336, Predicted=2233336 (err=0)
Expected=3316373, Predicted=3316373 (err=0)
Expected=3717485, Predicted=3717485 (err=0)
Expected=947157, Predicted=947157 (err=0)
Expected=8467735, Predicted=8467735 (err=0)
Expected=8266389, Predicted=8266389 (err=0)
Expected=8469029, Predicted=8469029 (err=0)
Expected=3921286, Predicted=3921286 (err=0)
Expected=6901727, Predicted=6901727 (err=0)
Expected=1370002, Predicted=1370002 (err=0)
Expected=4362061, Predicted=4362061 (err=0)
Expected=2070055, Predicted=2070055 (err=0)
Expected=7241048, Predicted=7241048 (err=0)
Expected=129722, Predicted=129722 (err=0)
Expected=9836226, Predicted=9836226 (err=0)
Expected=8055275, Predicted=8055275 (err=0)
Expected=9891643, Predicted=9891643 (err=0)
Expected=9338999, Predicted=9338999 (err=0)
Expected=881935, Predicted=881935 (err=0)
Expected=9985974, Predicted=9985974 (err=0)
Expected=3941598, Predicted=3941598 (err=0)
Expected=6884583, Predicted=6884583 (err=0)
Expected=8186038, Predicted=8186038 (err=0)
Expected=8974882, Predicted=8974882 (err=0)
Expected=5909009, Predicted=5909009 (err=0)
Expected=5864887, Predicted=5864887 (err=0)
Expected=1093011, Predicted=1093011 (err=0)
Expected=9584642, Predicted=9584642 (err=0)
Expected=5650295, Predicted=5650295 (err=0)
Expected=5305475, Predicted=5305475 (err=0)
Expected=5761280, Predicted=5761280 (err=0)
Expected=484165, Predicted=484165 (err=0)
Expected=1976843, Predicted=1976843 (err=0)
Expected=3804913, Predicted=3804913 (err=0)
Expected=7408562, Predicted=7408562 (err=0)
Expected=7259314, Predicted=7259314 (err=0)
Expected=7589274, Predicted=7589274 (err=0)
Expected=2967141, Predicted=2967141 (err=0)
Expected=6781090, Predicted=6781090 (err=0)
Expected=8620386, Predicted=8620386 (err=0)
Expected=7169726, Predicted=7169726 (err=0)
Expected=7139252, Predicted=7139252 (err=0)
Expected=354109, Predicted=354109 (err=0)
Expected=1224367, Predicted=1224367 (err=0)
Expected=3000546, Predicted=3000546 (err=0)
Expected=8856591, Predicted=8856591 (err=0)
Expected=6823768, Predicted=6823768 (err=0)
Expected=2920296, Predicted=2920296 (err=0)
Expected=6419910, Predicted=6419910 (err=0)
Expected=6733216, Predicted=6733216 (err=0)
Expected=9876278, Predicted=9876278 (err=0)
Expected=1920149, Predicted=1920149 (err=0)
Expected=736564, Predicted=736564 (err=0)
Expected=3540969, Predicted=3540969 (err=0)
Expected=5367892, Predicted=5367892 (err=0)
Expected=1068079, Predicted=1068079 (err=0)
Expected=5236122, Predicted=5236122 (err=0)
Expected=8936065, Predicted=8936065 (err=0)
Expected=8903358, Predicted=8903358 (err=0)
Expected=2022496, Predicted=2022496 (err=0)
Expected=4235171, Predicted=4235171 (err=0)
Expected=9655174, Predicted=9655174 (err=0)
Expected=746496, Predicted=746496 (err=0)
Expected=9827541, Predicted=9827541 (err=0)
Expected=5806890, Predicted=5806890 (err=0)
Expected=305259, Predicted=305259 (err=0)
Expected=7636301, Predicted=7636301 (err=0)
Expected=4372716, Predicted=4372716 (err=0)
Expected=3420279, Predicted=3420279 (err=0)
Expected=4744814, Predicted=4744814 (err=0)
Expected=1340224, Predicted=1340224 (err=0)
Expected=2399281, Predicted=2399281 (err=0)
Expected=9776121, Predicted=9776121 (err=0)
Expected=6999026, Predicted=6999026 (err=0)
Expected=8435485, Predicted=8435485 (err=0)
Expected=5335439, Predicted=5335439 (err=0)
Expected=519684, Predicted=519684 (err=0)
Expected=5860001, Predicted=5860001 (err=0)
Expected=328235, Predicted=328235 (err=0)
Expected=1371609, Predicted=1371609 (err=0)
Expected=4971592, Predicted=4971592 (err=0)
Expected=34920, Predicted=34920 (err=0)
Expected=6450318, Predicted=6450318 (err=0)
Expected=6045459, Predicted=6045459 (err=0)
Expected=962055, Predicted=962055 (err=0)
Expected=1552309, Predicted=1552309 (err=0)
Expected=9031430, Predicted=9031430 (err=0)
Expected=8481209, Predicted=8481209 (err=0)
Expected=8997787, Predicted=8997787 (err=0)
Expected=7520854, Predicted=7520854 (err=0)
Expected=8909595, Predicted=8909595 (err=0)
Expected=7321255, Predicted=7321255 (err=0)
